IMEI : 
IMSI : 
Phone Number : 14254639966
Start Time : 2026-01-22 23:25:26
End Time : 2026-01-22 23:27:22
IDX,LID,CI_1,CI_2,Lon,Lat,Time,Measure,[General] Band Classification,[General] Band Classification (formal),[General] Serving Network (In Traffic),[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[NR5G] [RF] SINR,[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Call Test] [Throughput] Application DL TP,[Call Test] [Throughput] Application UL TP,[NR5G] [Throughput] PUSCH TP,[NR5G] [(NR + LTE)] [Throughput] PDSCH TP,[NR5G] [(NR + LTE)] [Throughput] PUSCH TP,[Call Test] [Common] [Call average] [NR 5G] [BLER] PUSCH BLER
1,1,,,-121.9017133,47.5467317,2026-01-22 23:25:26.000,_20260122_152522_CH01_TMO_5GAUTO_UDP UL 10M FOR 10S_L3_SEA.dml,,,,,,,,,,,,,
2,1,,,-121.9017000,47.5467417,2026-01-22 23:25:27.000,_20260122_152522_CH01_TMO_5GAUTO_UDP UL 10M FOR 10S_L3_SEA.dml,,,,,,,,,,,,,
3,1,,,-121.9017100,47.5467417,2026-01-22 23:25:28.000,_20260122_152522_CH01_TMO_5GAUTO_UDP UL 10M FOR 10S_L3_SEA.dml,,,,,,,,,,,,,
4,1,,,-121.9017183,47.5467400,2026-01-22 23:25:29.000,_20260122_152522_CH01_TMO_5GAUTO_UDP UL 10M FOR 10S_L3_SEA.dml,,,,,,,,,,,,,
5,1,,,-121.9017317,47.5467350,2026-01-22 23:25:30.000,_20260122_152522_CH01_TMO_5GAUTO_UDP UL 10M FOR 10S_L3_SEA.dml,,,,,,,,,,,,,
6,1,,,-121.9017433,47.5467367,2026-01-22 23:25:31.000,_20260122_152522_CH01_TMO_5GAUTO_UDP UL 10M FOR 10S_L3_SEA.dml,,,,,,,,,,,,,
7,1,,,-121.9017617,47.5467517,2026-01-22 23:25:32.000,_20260122_152522_CH01_TMO_5GAUTO_UDP UL 10M FOR 10S_L3_SEA.dml,,,,,,,,,,,,,
8,1,,,-121.9017783,47.5467717,2026-01-22 23:25:33.000,_20260122_152522_CH01_TMO_5GAUTO_UDP UL 10M FOR 10S_L3_SEA.dml,,,,,,,,,,,,,
9,1,,,-121.9018033,47.5468000,2026-01-22 23:25:34.000,_20260122_152522_CH01_TMO_5GAUTO_UDP UL 10M FOR 10S_L3_SEA.dml,,,,,,,,,,,,,
10,1,,,-121.9018333,47.5468367,2026-01-22 23:25:35.000,_20260122_152522_CH01_TMO_5GAUTO_UDP UL 10M FOR 10S_L3_SEA.dml,,,,,,,,,,,,,
11,1,,,-121.9018633,47.5468633,2026-01-22 23:25:36.000,_20260122_152522_CH01_TMO_5GAUTO_UDP UL 10M FOR 10S_L3_SEA.dml,,,,,,,,,,,,,
12,1,,,-121.9018833,47.5468717,2026-01-22 23:25:37.000,_20260122_152522_CH01_TMO_5GAUTO_UDP UL 10M FOR 10S_L3_SEA.dml,,,,,,,,,,,,,
13,1,,,-121.9018767,47.5468983,2026-01-22 23:25:38.000,_20260122_152522_CH01_TMO_5GAUTO_UDP UL 10M FOR 10S_L3_SEA.dml,,,,,,,,,,,,,
14,1,,,-121.9018617,47.5469233,2026-01-22 23:25:39.000,_20260122_152522_CH01_TMO_5GAUTO_UDP UL 10M FOR 10S_L3_SEA.dml,,,,,,,,,,,,,
15,1,,,-121.9018633,47.5469150,2026-01-22 23:25:40.000,_20260122_152522_CH01_TMO_5GAUTO_UDP UL 10M FOR 10S_L3_SEA.dml,,,,,,,,,,,,,
16,1,,,-121.9018767,47.5469133,2026-01-22 23:25:41.000,_20260122_152522_CH01_TMO_5GAUTO_UDP UL 10M FOR 10S_L3_SEA.dml,,,,,,,,,,,,,
