IMEI : 
IMSI : 
Phone Number : 14254639966
Start Time : 2026-01-22 23:15:34
End Time : 2026-01-22 23:22:57
IDX,LID,CI_1,CI_2,Lon,Lat,Time,Measure,[General] Band Classification,[General] Band Classification (formal),[General] Serving Network (In Traffic),[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[NR5G] [RF] SINR,[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Call Test] [Throughput] Application DL TP,[Call Test] [Throughput] Application UL TP,[NR5G] [Throughput] PUSCH TP,[NR5G] [(NR + LTE)] [Throughput] PDSCH TP,[NR5G] [(NR + LTE)] [Throughput] PUSCH TP,[Call Test] [Common] [Call average] [NR 5G] [BLER] PUSCH BLER
1,1,,,-121.9016800,47.5467667,2026-01-22 23:15:34.000,_20260122_151529_CH01_TMO_5GAUTO_UDP UL 10M FOR 10S_L3_SEA.dml,,,,,,,,,,,,,
2,1,,,-121.9016917,47.5467600,2026-01-22 23:15:35.000,_20260122_151529_CH01_TMO_5GAUTO_UDP UL 10M FOR 10S_L3_SEA.dml,,,,,,,,,,,,,
3,1,,,-121.9016933,47.5467617,2026-01-22 23:15:36.000,_20260122_151529_CH01_TMO_5GAUTO_UDP UL 10M FOR 10S_L3_SEA.dml,,,,,,,,,,,,,
4,1,,,-121.9017000,47.5467617,2026-01-22 23:15:37.000,_20260122_151529_CH01_TMO_5GAUTO_UDP UL 10M FOR 10S_L3_SEA.dml,,,,,,,,,,,,,
5,1,,,-121.9017117,47.5467633,2026-01-22 23:15:38.000,_20260122_151529_CH01_TMO_5GAUTO_UDP UL 10M FOR 10S_L3_SEA.dml,,,,,,,,,,,,,
6,1,,,-121.9017417,47.5467683,2026-01-22 23:15:39.000,_20260122_151529_CH01_TMO_5GAUTO_UDP UL 10M FOR 10S_L3_SEA.dml,,,,,,,,,,,,,
7,1,,,-121.9017600,47.5467733,2026-01-22 23:15:40.000,_20260122_151529_CH01_TMO_5GAUTO_UDP UL 10M FOR 10S_L3_SEA.dml,,,,,,,,,,,,,
8,1,,,-121.9017883,47.5467800,2026-01-22 23:15:41.000,_20260122_151529_CH01_TMO_5GAUTO_UDP UL 10M FOR 10S_L3_SEA.dml,,,,,,,,,,,,,
9,1,,,-121.9018050,47.5467850,2026-01-22 23:15:42.000,_20260122_151529_CH01_TMO_5GAUTO_UDP UL 10M FOR 10S_L3_SEA.dml,,,,,,,,,,,,,
10,1,,,-121.9018283,47.5467900,2026-01-22 23:15:43.000,_20260122_151529_CH01_TMO_5GAUTO_UDP UL 10M FOR 10S_L3_SEA.dml,,,,,,,,,,,,,
11,1,,,-121.9018600,47.5468000,2026-01-22 23:15:44.000,_20260122_151529_CH01_TMO_5GAUTO_UDP UL 10M FOR 10S_L3_SEA.dml,,,,,,,,,,,,,
12,1,,,-121.9018950,47.5468050,2026-01-22 23:15:45.000,_20260122_151529_CH01_TMO_5GAUTO_UDP UL 10M FOR 10S_L3_SEA.dml,,,,,,,,,,,,,
13,1,,,-121.9019233,47.5468067,2026-01-22 23:15:46.000,_20260122_151529_CH01_TMO_5GAUTO_UDP UL 10M FOR 10S_L3_SEA.dml,,,,,,,,,,,,,
14,1,,,-121.9019517,47.5468117,2026-01-22 23:15:47.000,_20260122_151529_CH01_TMO_5GAUTO_UDP UL 10M FOR 10S_L3_SEA.dml,,,,,,,,,,,,,
15,1,,,-121.9019767,47.5468117,2026-01-22 23:15:48.000,_20260122_151529_CH01_TMO_5GAUTO_UDP UL 10M FOR 10S_L3_SEA.dml,,,,,,,,,,,,,
16,1,,,-121.9020000,47.5468067,2026-01-22 23:15:49.000,_20260122_151529_CH01_TMO_5GAUTO_UDP UL 10M FOR 10S_L3_SEA.dml,,,,,,,,,,,,,
17,1,,,-121.9020183,47.5468133,2026-01-22 23:15:50.000,_20260122_151529_CH01_TMO_5GAUTO_UDP UL 10M FOR 10S_L3_SEA.dml,,,,,,,,,,,,,
18,1,,,-121.9020333,47.5468100,2026-01-22 23:15:51.000,_20260122_151529_CH01_TMO_5GAUTO_UDP UL 10M FOR 10S_L3_SEA.dml,,,,,,,,,,,,,
19,1,,,-121.9020417,47.5468033,2026-01-22 23:15:52.000,_20260122_151529_CH01_TMO_5GAUTO_UDP UL 10M FOR 10S_L3_SEA.dml,,,,,,,,,,,,,
