IMEI : 
IMSI : 
Phone Number : 14254639966
Start Time : 2026-01-22 23:30:34
End Time : 2026-01-22 23:37:55
IDX,LID,CI_1,CI_2,Lon,Lat,Time,Measure,[General] Band Classification,[General] Band Classification (formal),[General] Serving Network (In Traffic),[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[NR5G] [RF] SINR,[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Call Test] [Throughput] Application DL TP,[Call Test] [Throughput] Application UL TP,[NR5G] [Throughput] PUSCH TP,[NR5G] [(NR + LTE)] [Throughput] PDSCH TP,[NR5G] [(NR + LTE)] [Throughput] PUSCH TP,[Call Test] [Common] [Call average] [NR 5G] [BLER] PUSCH BLER
1,1,,,-121.9018733,47.5467367,2026-01-22 23:30:34.000,_20260122_153014_CH01_TMO_5GAUTO_UDP UL 20M FOR 10S_L3_SEA.dml,,,,,,,,,,,,,
2,1,,,-121.9018750,47.5467667,2026-01-22 23:30:35.000,_20260122_153014_CH01_TMO_5GAUTO_UDP UL 20M FOR 10S_L3_SEA.dml,,,,,,,,,,,,,
3,1,,,-121.9018717,47.5467767,2026-01-22 23:30:36.000,_20260122_153014_CH01_TMO_5GAUTO_UDP UL 20M FOR 10S_L3_SEA.dml,,,,,,,,,,,,,
4,1,,,-121.9018783,47.5467917,2026-01-22 23:30:37.000,_20260122_153014_CH01_TMO_5GAUTO_UDP UL 20M FOR 10S_L3_SEA.dml,,,,,,,,,,,,,
5,1,,,-121.9018783,47.5468050,2026-01-22 23:30:38.000,_20260122_153014_CH01_TMO_5GAUTO_UDP UL 20M FOR 10S_L3_SEA.dml,,,,,,,,,,,,,
6,1,,,-121.9018833,47.5468117,2026-01-22 23:30:39.000,_20260122_153014_CH01_TMO_5GAUTO_UDP UL 20M FOR 10S_L3_SEA.dml,,,,,,,,,,,,,
7,1,,,-121.9018867,47.5468200,2026-01-22 23:30:40.000,_20260122_153014_CH01_TMO_5GAUTO_UDP UL 20M FOR 10S_L3_SEA.dml,,,,,,,,,,,,,
8,1,,,-121.9018867,47.5468200,2026-01-22 23:30:41.000,_20260122_153014_CH01_TMO_5GAUTO_UDP UL 20M FOR 10S_L3_SEA.dml,,,,,,,,,,,,,
9,1,,,-121.9018867,47.5468200,2026-01-22 23:30:42.000,_20260122_153014_CH01_TMO_5GAUTO_UDP UL 20M FOR 10S_L3_SEA.dml,,,,,,,,,,,,,
10,1,,,-121.9019083,47.5468667,2026-01-22 23:30:43.000,_20260122_153014_CH01_TMO_5GAUTO_UDP UL 20M FOR 10S_L3_SEA.dml,,,,,,,,,,,,,
11,1,,,-121.9019150,47.5468683,2026-01-22 23:30:44.000,_20260122_153014_CH01_TMO_5GAUTO_UDP UL 20M FOR 10S_L3_SEA.dml,,,,,,,,,,,,,
12,1,,,-121.9019150,47.5468650,2026-01-22 23:30:45.000,_20260122_153014_CH01_TMO_5GAUTO_UDP UL 20M FOR 10S_L3_SEA.dml,,,,,,,,,,,,,
13,1,,,-121.9019067,47.5468617,2026-01-22 23:30:46.000,_20260122_153014_CH01_TMO_5GAUTO_UDP UL 20M FOR 10S_L3_SEA.dml,,,,,,,,,,,,,
14,1,,,-121.9019067,47.5468617,2026-01-22 23:30:47.000,_20260122_153014_CH01_TMO_5GAUTO_UDP UL 20M FOR 10S_L3_SEA.dml,,,,,,,,,,,,,
15,1,,,-121.9019067,47.5468617,2026-01-22 23:30:48.000,_20260122_153014_CH01_TMO_5GAUTO_UDP UL 20M FOR 10S_L3_SEA.dml,,,,,,,,,,,,,
16,1,,,-121.9019067,47.5468617,2026-01-22 23:30:49.000,_20260122_153014_CH01_TMO_5GAUTO_UDP UL 20M FOR 10S_L3_SEA.dml,,,,,,,,,,,,,
17,1,,,-121.9018733,47.5468700,2026-01-22 23:30:50.000,_20260122_153014_CH01_TMO_5GAUTO_UDP UL 20M FOR 10S_L3_SEA.dml,,,,,,,,,,,,,
18,1,,,-121.9018833,47.5468767,2026-01-22 23:30:51.000,_20260122_153014_CH01_TMO_5GAUTO_UDP UL 20M FOR 10S_L3_SEA.dml,,,,,,,,,,,,,
19,1,,,-121.9019183,47.5468867,2026-01-22 23:30:52.000,_20260122_153014_CH01_TMO_5GAUTO_UDP UL 20M FOR 10S_L3_SEA.dml,,,,,,,,,,,,,
20,1,,,-121.9019517,47.5468933,2026-01-22 23:30:53.000,_20260122_153014_CH01_TMO_5GAUTO_UDP UL 20M FOR 10S_L3_SEA.dml,,,,,,,,,,,,,
21,1,,,-121.9019517,47.5468933,2026-01-22 23:30:54.000,_20260122_153014_CH01_TMO_5GAUTO_UDP UL 20M FOR 10S_L3_SEA.dml,,,,,,,,,,,,,
22,1,,,-121.9019517,47.5468933,2026-01-22 23:30:55.000,_20260122_153014_CH01_TMO_5GAUTO_UDP UL 20M FOR 10S_L3_SEA.dml,,,,,,,,,,,,,
23,1,,,-121.9019517,47.5468933,2026-01-22 23:30:56.000,_20260122_153014_CH01_TMO_5GAUTO_UDP UL 20M FOR 10S_L3_SEA.dml,,,,,,,,,,,,,
24,1,,,-121.9019517,47.5468933,2026-01-22 23:30:57.000,_20260122_153014_CH01_TMO_5GAUTO_UDP UL 20M FOR 10S_L3_SEA.dml,,,,,,,,,,,,,
25,1,,,-121.9019533,47.5468967,2026-01-22 23:30:58.000,_20260122_153014_CH01_TMO_5GAUTO_UDP UL 20M FOR 10S_L3_SEA.dml,,,,,,,,,,,,,
26,1,,,-121.9019250,47.5469050,2026-01-22 23:30:59.000,_20260122_153014_CH01_TMO_5GAUTO_UDP UL 20M FOR 10S_L3_SEA.dml,,,,,,,,,,,,,
27,1,,,-121.9018933,47.5469017,2026-01-22 23:31:00.000,_20260122_153014_CH01_TMO_5GAUTO_UDP UL 20M FOR 10S_L3_SEA.dml,,,,,,,,,,,,,
28,1,,,-121.9018967,47.5468983,2026-01-22 23:31:01.000,_20260122_153014_CH01_TMO_5GAUTO_UDP UL 20M FOR 10S_L3_SEA.dml,,,,,,,,,,,,,
29,1,,,-121.9018917,47.5468917,2026-01-22 23:31:02.000,_20260122_153014_CH01_TMO_5GAUTO_UDP UL 20M FOR 10S_L3_SEA.dml,,,,,,,,,,,,,
30,1,,,-121.9018883,47.5468833,2026-01-22 23:31:03.000,_20260122_153014_CH01_TMO_5GAUTO_UDP UL 20M FOR 10S_L3_SEA.dml,,,,,,,,,,,,,
