IDX,LID,CI_1,CI_2,Lon,Lat,Time,Measure,[Call Test] Call Start Network,[Call Test] Call Type,[Call Test] Call Result,[Call Test] Call Middle Network,[Call Test] Call End Network,[Call Test] Mobile ChipSet,[Call Test] [VoNR VoLTE] [Duration] SIP Setup Duration (Invite~200OK),[Call Test] [Misc] [Mobile] IMEI,[Call Test] [Throughput] Application DL TP,[General] Serving Network (In Traffic),[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Call Test] [KR PS-LTE] [SMS] [Timestamp] SIP Message,[Packet Data] [SIP] UL/DL,[Packet Data] [SIP] Request Method,[Packet Data] [SIP] Status,[Packet Data] [SIP] 200 OK - Method,[Call Test] [Voice or Video Call] Call Result,[Call Test] [Voice or Video Call] Orig/Term,[Call Test] [Voice or Video Call] Result & Reason,[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[Event] Total Call Result,[Event] Voice Call Event,[Event] [Event Occurrence Count] Call Completed #,[Event] [Event Occurrence Count] Outgoing Call Setup Fail #,[Event] [Event Occurrence Count] Call Dropped #,[Event] [Event Occurrence Count] Call Start #,[Call Test] [Voice or Video Call] [Duration] Traffic Duration (LoggingTool),[NR5G] [RF] PCI,[Call Test] [Voice Quality] [Sampled Values] MOS (POLQA),[WiFi] On Off,[WiFi] Connect State,[WiFi] [Serving AP] RSSI,[WiFi] [Serving AP] Frequency,[WiFi] [Serving AP] Link Speed,[Call Test] [VoNR VoLTE] [Handover] Rx RTP Delay (Control Plane),[Call Test] [Voice or Video Call] Call Type,[Event] [Event Occurrence Count] Handover OK #,[Mobile Info] [Android] [Radio] Network Type (Data Svc),[NR5G] [RF] RSRP
11,1,,,-121.9314830,47.5244923,2026-01-26 20:35:41.090,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,,,,,,,,,,,,,,[UE]   Voice - Orig Success,,,,,,,,,,,,,,,,,
12,1,,,-121.9314830,47.5244923,2026-01-26 20:35:41.090,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Orig Request,,,,,,,,,,,,,,,,,
13,1,,,-121.9314830,47.5244923,2026-01-26 20:35:41.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594,,On,Connected,-72.000000,2412,8,,,,NR (NR_SA),-64.410000
14,1,,,-121.9314830,47.5244923,2026-01-26 20:35:41.530,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,,,,UL,INVITE,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1,,,-121.9314830,47.5244923,2026-01-26 20:35:42.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594,,On,Connected,-69.000000,2412,16,,,,NR (NR_SA),-65.230000
16,1,,,-121.9314830,47.5244923,2026-01-26 20:35:42.709,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,,,,DL,,200 OK,,,,,,,,,,,,,,,,,,,,,,,,,
17,1,,,-121.9314830,47.5244923,2026-01-26 20:35:43.029,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,,,,,,,,,,,,,,[UE]   Voice - Setup Success,,,,,,,,,,,,,,,,,
18,1,,,-121.9314830,47.5244923,2026-01-26 20:35:43.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,Connected,,,,,,,NR (NR_SA),-64.150000
19,1,,,-121.9314830,47.5244923,2026-01-26 20:35:44.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-69.000000,2412,16,,,,NR (NR_SA),-62.670000
20,1,,,-121.9314830,47.5244923,2026-01-26 20:35:45.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-69.000000,2412,16,,,,NR (NR_SA),-62.710000
21,1,,,-121.9314830,47.5244923,2026-01-26 20:35:46.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-69.000000,2412,16,,,,NR (NR_SA),-65.350000
22,1,,,-121.9314830,47.5244923,2026-01-26 20:35:47.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-65.000000,2412,29,,,,NR (NR_SA),-64.160000
23,1,,,-121.9314830,47.5244923,2026-01-26 20:35:48.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-65.000000,2412,29,,,,NR (NR_SA),-64.020000
24,1,,,-121.9314830,47.5244923,2026-01-26 20:35:49.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-65.000000,2412,29,,,,NR (NR_SA),-64.790000
25,1,,,-121.9314830,47.5244923,2026-01-26 20:35:50.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.356328,On,Connected,-69.000000,2412,22,,,,NR (NR_SA),-64.240000
26,1,,,-121.9314830,47.5244923,2026-01-26 20:35:51.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.356328,On,Connected,-69.000000,2412,22,,,,NR (NR_SA),-60.990000
27,1,,,-121.9314830,47.5244923,2026-01-26 20:35:52.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.356328,On,Connected,-69.000000,2412,22,,,,NR (NR_SA),-61.480000
28,1,,,-121.9314830,47.5244923,2026-01-26 20:35:53.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.356328,On,Connected,-66.000000,2412,22,,,,NR (NR_SA),-59.810000
29,1,,,-121.9314830,47.5244923,2026-01-26 20:35:54.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.356328,On,Connected,-66.000000,2412,22,,,,NR (NR_SA),-61.100000
30,1,,,-121.9314830,47.5244923,2026-01-26 20:35:55.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.356328,On,Connected,-66.000000,2412,22,,,,NR (NR_SA),-62.980000
31,1,,,-121.9314830,47.5244923,2026-01-26 20:35:56.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.356328,On,Connected,-65.000000,2412,17,,,,NR (NR_SA),-64.190000
32,1,,,-121.9314830,47.5244923,2026-01-26 20:35:57.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.356328,On,Connected,-65.000000,2412,17,,,,NR (NR_SA),-64.590000
33,1,,,-121.9314830,47.5244923,2026-01-26 20:35:58.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.356328,On,Connected,-65.000000,2412,17,,,,NR (NR_SA),-63.470000
34,1,,,-121.9314830,47.5244923,2026-01-26 20:35:59.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.356328,On,Connected,-65.000000,2412,22,,,,NR (NR_SA),-62.590000
35,1,,,-121.9314830,47.5244923,2026-01-26 20:36:00.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-65.000000,2412,22,,,,NR (NR_SA),-62.790000
36,1,,,-121.9314830,47.5244923,2026-01-26 20:36:01.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-65.000000,2412,22,,,,NR (NR_SA),-61.670000
37,1,,,-121.9314830,47.5244923,2026-01-26 20:36:02.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-63.000000,2412,22,,,,NR (NR_SA),-61.750000
38,1,,,-121.9314830,47.5244923,2026-01-26 20:36:03.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-63.000000,2412,22,,,,NR (NR_SA),-62.250000
39,1,,,-121.9314830,47.5244923,2026-01-26 20:36:04.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-63.000000,2412,22,,,,NR (NR_SA),-59.480000
40,1,,,-121.9314830,47.5244923,2026-01-26 20:36:05.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-62.000000,2412,28,,,,NR (NR_SA),-59.250000
41,1,,,-121.9314830,47.5244923,2026-01-26 20:36:06.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-62.000000,2412,28,,,,NR (NR_SA),-61.820000
42,1,,,-121.9314830,47.5244923,2026-01-26 20:36:07.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-62.000000,2412,28,,,,NR (NR_SA),-61.490000
43,1,,,-121.9314830,47.5244923,2026-01-26 20:36:08.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-63.000000,2412,28,,,,NR (NR_SA),-63.540000
44,1,,,-121.9314830,47.5244923,2026-01-26 20:36:09.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-63.000000,2412,28,,,,NR (NR_SA),-65.450000
45,1,,,-121.9314830,47.5244923,2026-01-26 20:36:10.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.207329,On,Connected,-63.000000,2412,28,,,,NR (NR_SA),-67.250000
46,1,,,-121.9314830,47.5244923,2026-01-26 20:36:11.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.207329,On,Connected,-67.000000,2412,22,,,,NR (NR_SA),-66.640000
47,1,,,-121.9314830,47.5244923,2026-01-26 20:36:12.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.207329,On,Connected,-67.000000,2412,22,,,,NR (NR_SA),-66.710000
48,1,,,-121.9314830,47.5244923,2026-01-26 20:36:13.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.207329,On,Connected,-67.000000,2412,22,,,,NR (NR_SA),-66.250000
49,1,,,-121.9314830,47.5244923,2026-01-26 20:36:14.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.207329,On,Connected,-68.000000,2412,22,,,,NR (NR_SA),-66.850000
50,1,,,-121.9314830,47.5244923,2026-01-26 20:36:15.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.207329,On,Connected,-68.000000,2412,22,,,,NR (NR_SA),-67.020000
51,1,,,-121.9314830,47.5244923,2026-01-26 20:36:16.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.207329,On,Connected,-68.000000,2412,22,,,,NR (NR_SA),-68.140000
52,1,,,-121.9314830,47.5244923,2026-01-26 20:36:17.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.207329,On,Connected,-72.000000,2412,24,,,,NR (NR_SA),-67.270000
53,1,,,-121.9314830,47.5244923,2026-01-26 20:36:18.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.207329,On,Connected,-72.000000,2412,24,,,,NR (NR_SA),-67.450000
54,1,,,-121.9314830,47.5244923,2026-01-26 20:36:19.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.207329,On,Connected,-72.000000,2412,24,,,,NR (NR_SA),-68.240000
55,1,,,-121.9314830,47.5244923,2026-01-26 20:36:20.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-72.000000,2412,24,,,,NR (NR_SA),-72.340000
56,1,,,-121.9314830,47.5244923,2026-01-26 20:36:21.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-72.000000,2412,24,,,,NR (NR_SA),-71.470000
57,1,,,-121.9314830,47.5244923,2026-01-26 20:36:22.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-72.000000,2412,24,,,,NR (NR_SA),-70.850000
58,1,,,-121.9314830,47.5244923,2026-01-26 20:36:23.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-72.000000,2412,24,,,,NR (NR_SA),-66.500000
59,1,,,-121.9314830,47.5244923,2026-01-26 20:36:24.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-72.000000,2412,24,,,,NR (NR_SA),-68.540000
60,1,,,-121.9314830,47.5244923,2026-01-26 20:36:25.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-72.000000,2412,24,,,,NR (NR_SA),-69.780000
61,1,,,-121.9314830,47.5244923,2026-01-26 20:36:26.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-72.000000,2412,24,,,,NR (NR_SA),-67.620000
62,1,,,-121.9314830,47.5244923,2026-01-26 20:36:27.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-72.000000,2412,24,,,,NR (NR_SA),-67.220000
63,1,,,-121.9314830,47.5244923,2026-01-26 20:36:28.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-72.000000,2412,24,,,,NR (NR_SA),-66.680000
64,1,,,-121.9314830,47.5244923,2026-01-26 20:36:29.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-72.000000,2412,24,,,,NR (NR_SA),-64.270000
65,1,,,-121.9314830,47.5244923,2026-01-26 20:36:30.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.306133,On,Connected,-60.000000,2412,17,,,,NR (NR_SA),-63.600000
66,1,,,-121.9314830,47.5244923,2026-01-26 20:36:31.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.306133,On,Connected,-60.000000,2412,17,,,,NR (NR_SA),-64.440000
67,1,,,-121.9314830,47.5244923,2026-01-26 20:36:32.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.306133,On,Connected,-60.000000,2412,17,,,,NR (NR_SA),-63.270000
68,1,,,-121.9314830,47.5244923,2026-01-26 20:36:33.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.306133,On,Connected,-61.000000,2412,44,,,,NR (NR_SA),-65.340000
69,1,,,-121.9314830,47.5244923,2026-01-26 20:36:34.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.306133,On,Connected,-61.000000,2412,44,,,,NR (NR_SA),-68.380000
70,1,,,-121.9314830,47.5244923,2026-01-26 20:36:35.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.306133,On,Connected,-61.000000,2412,44,,,,NR (NR_SA),-70.600000
71,1,,,-121.9314830,47.5244923,2026-01-26 20:36:36.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.306133,On,Connected,-60.000000,2412,32,,,,NR (NR_SA),-71.510000
72,1,,,-121.9314830,47.5244923,2026-01-26 20:36:37.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.306133,On,Connected,-60.000000,2412,32,,,,NR (NR_SA),-70.750000
73,1,,,-121.9314830,47.5244923,2026-01-26 20:36:38.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.306133,On,Connected,-60.000000,2412,32,,,,NR (NR_SA),-73.210000
74,1,,,-121.9314830,47.5244923,2026-01-26 20:36:39.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.306133,On,Connected,-63.000000,2412,32,,,,NR (NR_SA),-73.430000
75,1,,,-121.9314830,47.5244923,2026-01-26 20:36:40.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-63.000000,2412,32,,,,NR (NR_SA),-71.160000
76,1,,,-121.9314830,47.5244923,2026-01-26 20:36:41.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-63.000000,2412,32,,,,NR (NR_SA),-69.110000
77,1,,,-121.9314830,47.5244923,2026-01-26 20:36:42.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-66.000000,2412,32,,,,NR (NR_SA),-66.760000
78,1,,,-121.9314830,47.5244923,2026-01-26 20:36:43.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-66.000000,2412,32,,,,NR (NR_SA),-67.420000
79,1,,,-121.9314830,47.5244923,2026-01-26 20:36:44.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-66.000000,2412,32,,,,NR (NR_SA),-68.340000
80,1,,,-121.9314830,47.5244923,2026-01-26 20:36:45.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-67.000000,2412,32,,,,NR (NR_SA),-68.950000
81,1,,,-121.9314830,47.5244923,2026-01-26 20:36:46.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-67.000000,2412,32,,,,NR (NR_SA),-73.850000
82,1,,,-121.9314830,47.5244923,2026-01-26 20:36:47.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-67.000000,2412,32,,,,NR (NR_SA),-72.350000
83,1,,,-121.9314830,47.5244923,2026-01-26 20:36:48.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-68.000000,2412,32,,,,NR (NR_SA),-71.990000
84,1,,,-121.9314830,47.5244923,2026-01-26 20:36:49.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-68.000000,2412,32,,,,NR (NR_SA),-71.650000
85,1,,,-121.9314830,47.5244923,2026-01-26 20:36:50.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.310499,On,Connected,-68.000000,2412,32,,,,NR (NR_SA),-71.460000
86,1,,,-121.9314830,47.5244923,2026-01-26 20:36:51.000,_20260126_123527_CH02_TMO_5GNR_WFC_REF_TC-164-R3.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,4.310499,On,Connected,-69.000000,2412,32,,,,NR (NR_SA),-70.730000
