IDX,LID,CI_1,CI_2,Lon,Lat,Time,Measure,[Call Test] Call Start Network,[Call Test] Call Type,[Call Test] Call Result,[Call Test] Call Middle Network,[Call Test] Call End Network,[Call Test] Mobile ChipSet,[Call Test] [VoNR VoLTE] [Duration] SIP Setup Duration (Invite~200OK),[Call Test] [Misc] [Mobile] IMEI,[Call Test] [Throughput] Application DL TP,[General] Serving Network (In Traffic),[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Call Test] [KR PS-LTE] [SMS] [Timestamp] SIP Message,[Packet Data] [SIP] UL/DL,[Packet Data] [SIP] Request Method,[Packet Data] [SIP] Status,[Packet Data] [SIP] 200 OK - Method,[Call Test] [Voice or Video Call] Call Result,[Call Test] [Voice or Video Call] Orig/Term,[Call Test] [Voice or Video Call] Result & Reason,[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[Event] Total Call Result,[Event] Voice Call Event,[Event] [Event Occurrence Count] Call Completed #,[Event] [Event Occurrence Count] Outgoing Call Setup Fail #,[Event] [Event Occurrence Count] Call Dropped #,[Event] [Event Occurrence Count] Call Start #,[Call Test] [Voice or Video Call] [Duration] Traffic Duration (LoggingTool),[NR5G] [RF] PCI,[Call Test] [Voice Quality] [Per Rx Clip] [RF Quality] 5G RSRP,[Call Test] [Voice Quality] [Sampled Values] MOS (POLQA),[WiFi] On Off,[WiFi] Connect State,[WiFi] [Serving AP] RSSI,[WiFi] [Serving AP] Frequency,[WiFi] [Serving AP] Link Speed,[Call Test] [VoNR VoLTE] [Handover] Rx RTP Delay (Control Plane),[Call Test] [Voice or Video Call] Call Type,[Event] [Event Occurrence Count] Handover OK #,[Mobile Info] [Android] [Radio] Network Type (Data Svc)
11,1,,,-121.9331143,47.5260879,2026-01-22 00:11:22.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594,,,On,Disconnected,,,,,,,NR (NR_SA)
12,1,,,-121.9331143,47.5260879,2026-01-22 00:11:23.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594,,,On,Disconnected,,,,,,,NR (NR_SA)
13,1,,,-121.9331143,47.5260879,2026-01-22 00:11:24.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594,,,On,Disconnected,,,,,,,NR (NR_SA)
14,1,,,-121.9331143,47.5260879,2026-01-22 00:11:25.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594,,,On,Disconnected,,,,,,,NR (NR_SA)
15,1,,,-121.9331143,47.5260879,2026-01-22 00:11:26.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594,,,On,Disconnected,,,,,,,NR (NR_SA)
16,1,,,-121.9331143,47.5260879,2026-01-22 00:11:26.409,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Call Scheduling Start(Term),,,,,,,,,,,,,,,,,
17,1,,,-121.9331143,47.5260879,2026-01-22 00:11:26.409,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Wait Page,,,,,,,,,,,,,,,,,
18,1,,,-121.9331143,47.5260879,2026-01-22 00:11:27.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594,,,On,Disconnected,,,,,,,NR (NR_SA)
19,1,,,-121.9331143,47.5260879,2026-01-22 00:11:27.859,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,,,,DL,INVITE,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1,,,-121.9331143,47.5260879,2026-01-22 00:11:28.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594,,,On,Disconnected,,,,,,,NR (NR_SA)
21,1,,,-121.9331143,47.5260879,2026-01-22 00:11:28.769,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Answer Request,,,,,,,,,,,,,,,,,
22,1,,,-121.9331143,47.5260879,2026-01-22 00:11:28.850,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,,,,UL,,200 OK,,,,,,,,,,,,,,,,,,,,,,,,,
23,1,,,-121.9331143,47.5260879,2026-01-22 00:11:29.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594,,,On,Disconnected,,,,,,,NR (NR_SA)
24,1,,,-121.9331143,47.5260879,2026-01-22 00:11:29.175,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,,,,,,,,,,,,,,[UE]   Voice - Setup Success,,,,,,,,,,,,,,,,,
25,1,,,-121.9331143,47.5260879,2026-01-22 00:11:30.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,On,Disconnected,,,,,,,NR (NR_SA)
26,1,,,-121.9331143,47.5260879,2026-01-22 00:11:31.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,On,Disconnected,,,,,,,NR (NR_SA)
27,1,,,-121.9331143,47.5260879,2026-01-22 00:11:32.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,On,Disconnected,,,,,,,NR (NR_SA)
28,1,,,-121.9331143,47.5260879,2026-01-22 00:11:33.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,On,Disconnected,,,,,,,NR (NR_SA)
29,1,,,-121.9331143,47.5260879,2026-01-22 00:11:34.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,On,Disconnected,,,,,,,NR (NR_SA)
30,1,,,-121.9331143,47.5260879,2026-01-22 00:11:35.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,On,Disconnected,,,,,,,NR (NR_SA)
31,1,,,-121.9331143,47.5260879,2026-01-22 00:11:36.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,On,Disconnected,,,,,,,NR (NR_SA)
32,1,,,-121.9331143,47.5260879,2026-01-22 00:11:37.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,On,Disconnected,,,,,,,NR (NR_SA)
33,1,,,-121.9331143,47.5260879,2026-01-22 00:11:38.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,On,Disconnected,,,,,,,NR (NR_SA)
34,1,,,-121.9331143,47.5260879,2026-01-22 00:11:39.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,On,Disconnected,,,,,,,NR (NR_SA)
35,1,,,-121.9331143,47.5260879,2026-01-22 00:11:40.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,3.606260,On,Disconnected,,,,,,,NR (NR_SA)
36,1,,,-121.9331143,47.5260879,2026-01-22 00:11:41.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,3.606260,On,Disconnected,,,,,,,NR (NR_SA)
37,1,,,-121.9331143,47.5260879,2026-01-22 00:11:42.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,3.606260,On,Disconnected,,,,,,,NR (NR_SA)
38,1,,,-121.9331143,47.5260879,2026-01-22 00:11:43.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,3.606260,On,Disconnected,,,,,,,NR (NR_SA)
39,1,,,-121.9331143,47.5260879,2026-01-22 00:11:44.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,3.606260,On,Disconnected,,,,,,,NR (NR_SA)
40,1,,,-121.9331143,47.5260879,2026-01-22 00:11:45.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,3.606260,On,Disconnected,,,,,,,NR (NR_SA)
41,1,,,-121.9331143,47.5260879,2026-01-22 00:11:46.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,3.606260,On,Disconnected,,,,,,,NR (NR_SA)
42,1,,,-121.9331143,47.5260879,2026-01-22 00:11:47.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,3.606260,On,Disconnected,,,,,,,NR (NR_SA)
43,1,,,-121.9331143,47.5260879,2026-01-22 00:11:48.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,3.606260,On,Disconnected,,,,,,,NR (NR_SA)
44,1,,,-121.9331143,47.5260879,2026-01-22 00:11:49.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,3.606260,On,Disconnected,,,,,,,NR (NR_SA)
45,1,,,-121.9331143,47.5260879,2026-01-22 00:11:49.628,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74.013551,,,,,,,,,,
46,1,,,-121.9331143,47.5260879,2026-01-22 00:11:50.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,,Disconnected,,,,,,,NR (NR_SA)
47,1,,,-121.9331143,47.5260879,2026-01-22 00:11:51.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,On,Disconnected,,,,,,,NR (NR_SA)
48,1,,,-121.9331143,47.5260879,2026-01-22 00:11:52.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,On,Disconnected,,,,,,,NR (NR_SA)
49,1,,,-121.9331143,47.5260879,2026-01-22 00:11:53.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,On,Disconnected,,,,,,,NR (NR_SA)
50,1,,,-121.9331143,47.5260879,2026-01-22 00:11:54.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,On,Disconnected,,,,,,,NR (NR_SA)
51,1,,,-121.9331143,47.5260879,2026-01-22 00:11:55.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,On,Disconnected,,,,,,,NR (NR_SA)
52,1,,,-121.9331143,47.5260879,2026-01-22 00:11:56.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,,Disconnected,,,,,,,NR (NR_SA)
53,1,,,-121.9331143,47.5260879,2026-01-22 00:11:57.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,On,Disconnected,,,,,,,NR (NR_SA)
54,1,,,-121.9331143,47.5260879,2026-01-22 00:11:58.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,On,Disconnected,,,,,,,NR (NR_SA)
55,1,,,-121.9331143,47.5260879,2026-01-22 00:11:59.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,On,Disconnected,,,,,,,NR (NR_SA)
56,1,,,-121.9331143,47.5260879,2026-01-22 00:12:00.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,3.696450,,Disconnected,,,,,,,NR (NR_SA)
57,1,,,-121.9331143,47.5260879,2026-01-22 00:12:01.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,3.696450,On,Disconnected,,,,,,,NR (NR_SA)
58,1,,,-121.9331143,47.5260879,2026-01-22 00:12:02.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,3.696450,On,Disconnected,,,,,,,NR (NR_SA)
59,1,,,-121.9331143,47.5260879,2026-01-22 00:12:03.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,3.696450,On,Disconnected,,,,,,,NR (NR_SA)
60,1,,,-121.9331143,47.5260879,2026-01-22 00:12:04.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,3.696450,On,Disconnected,,,,,,,NR (NR_SA)
61,1,,,-121.9331143,47.5260879,2026-01-22 00:12:05.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,3.696450,On,Disconnected,,,,,,,NR (NR_SA)
62,1,,,-121.9331143,47.5260879,2026-01-22 00:12:06.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,3.696450,On,Disconnected,,,,,,,NR (NR_SA)
63,1,,,-121.9331143,47.5260879,2026-01-22 00:12:07.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,3.696450,On,Disconnected,,,,,,,NR (NR_SA)
64,1,,,-121.9331143,47.5260879,2026-01-22 00:12:08.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,3.696450,On,Disconnected,,,,,,,NR (NR_SA)
65,1,,,-121.9331143,47.5260879,2026-01-22 00:12:09.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,3.696450,On,Disconnected,,,,,,,NR (NR_SA)
66,1,,,-121.9331143,47.5260879,2026-01-22 00:12:09.706,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.370470,,,,,,,,,,
67,1,,,-121.9331143,47.5260879,2026-01-22 00:12:10.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,On,Disconnected,,,,,,,NR (NR_SA)
68,1,,,-121.9331143,47.5260879,2026-01-22 00:12:11.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,,Disconnected,,,,,,,NR (NR_SA)
69,1,,,-121.9331143,47.5260879,2026-01-22 00:12:12.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,On,Disconnected,,,,,,,NR (NR_SA)
70,1,,,-121.9331143,47.5260879,2026-01-22 00:12:13.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,On,Disconnected,,,,,,,NR (NR_SA)
71,1,,,-121.9331143,47.5260879,2026-01-22 00:12:14.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,On,Disconnected,,,,,,,NR (NR_SA)
72,1,,,-121.9331143,47.5260879,2026-01-22 00:12:15.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,On,Disconnected,,,,,,,NR (NR_SA)
73,1,,,-121.9331143,47.5260879,2026-01-22 00:12:16.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,On,Disconnected,,,,,,,NR (NR_SA)
74,1,,,-121.9331143,47.5260879,2026-01-22 00:12:17.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,On,Disconnected,,,,,,,NR (NR_SA)
75,1,,,-121.9331143,47.5260879,2026-01-22 00:12:18.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,On,Disconnected,,,,,,,NR (NR_SA)
76,1,,,-121.9331143,47.5260879,2026-01-22 00:12:19.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,On,Disconnected,,,,,,,NR (NR_SA)
77,1,,,-121.9331143,47.5260879,2026-01-22 00:12:20.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,3.844626,On,Disconnected,,,,,,,NR (NR_SA)
78,1,,,-121.9331143,47.5260879,2026-01-22 00:12:21.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,3.844626,On,Disconnected,,,,,,,NR (NR_SA)
79,1,,,-121.9331143,47.5260879,2026-01-22 00:12:22.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,3.844626,On,Disconnected,,,,,,,NR (NR_SA)
80,1,,,-121.9331143,47.5260879,2026-01-22 00:12:23.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,3.844626,On,Disconnected,,,,,,,NR (NR_SA)
81,1,,,-121.9331143,47.5260879,2026-01-22 00:12:24.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,3.844626,On,Disconnected,,,,,,,NR (NR_SA)
82,1,,,-121.9331143,47.5260879,2026-01-22 00:12:25.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,3.844626,On,Disconnected,,,,,,,NR (NR_SA)
83,1,,,-121.9331143,47.5260879,2026-01-22 00:12:26.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,3.844626,On,Disconnected,,,,,,,NR (NR_SA)
84,1,,,-121.9331143,47.5260879,2026-01-22 00:12:27.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,3.844626,On,Disconnected,,,,,,,NR (NR_SA)
85,1,,,-121.9331143,47.5260879,2026-01-22 00:12:28.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,3.844626,On,Disconnected,,,,,,,NR (NR_SA)
86,1,,,-121.9331143,47.5260879,2026-01-22 00:12:29.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,3.844626,On,Disconnected,,,,,,,NR (NR_SA)
87,1,,,-121.9331143,47.5260879,2026-01-22 00:12:29.690,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-70.975944,,,,,,,,,,
88,1,,,-121.9331143,47.5260879,2026-01-22 00:12:30.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,On,Disconnected,,,,,,,NR (NR_SA)
89,1,,,-121.9331143,47.5260879,2026-01-22 00:12:31.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,On,Disconnected,,,,,,,NR (NR_SA)
90,1,,,-121.9331143,47.5260879,2026-01-22 00:12:32.000,_20260121_161108_CH02_TMO_5GNR_VoNR_MT_DUT-2_TC150.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,,On,Disconnected,,,,,,,NR (NR_SA)
