IMEI : 
IMSI : 
Phone Number : 14254725501
Start Time : 2026-01-26 22:58:27
End Time : 2026-01-26 23:08:13
IDX,LID,CI_1,CI_2,Lon,Lat,Time,Measure,[Call Test] Call Start Network,[Call Test] Call Type,[Call Test] Call Result,[Call Test] Call Middle Network,[Call Test] Call End Network,[Call Test] Mobile ChipSet,[Call Test] [VoNR VoLTE] [Duration] SIP Setup Duration (Invite~200OK),[Call Test] [Misc] [Mobile] IMEI,[Call Test] [Throughput] Application DL TP,[General] Serving Network (In Traffic),[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Call Test] [KR PS-LTE] [SMS] [Timestamp] SIP Message,[Packet Data] [SIP] UL/DL,[Packet Data] [SIP] Request Method,[Packet Data] [SIP] Status,[Packet Data] [SIP] 200 OK - Method,[Call Test] [Voice or Video Call] Call Result,[Call Test] [Voice or Video Call] Orig/Term,[Call Test] [Voice or Video Call] Result & Reason,[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[Event] Total Call Result,[Event] Voice Call Event,[Event] [Event Occurrence Count] Call Completed #,[Event] [Event Occurrence Count] Outgoing Call Setup Fail #,[Event] [Event Occurrence Count] Call Dropped #,[Event] [Event Occurrence Count] Call Start #,[Call Test] [Voice or Video Call] [Duration] Traffic Duration (LoggingTool),[NR5G] [RF] PCI,[Call Test] [Voice Quality] [Sampled Values] MOS (POLQA),[WiFi] On Off,[WiFi] Connect State,[WiFi] [Serving AP] RSSI,[WiFi] [Serving AP] Frequency,[WiFi] [Serving AP] Link Speed,[Call Test] [VoNR VoLTE] [Handover] Rx RTP Delay (Control Plane),[Call Test] [Voice or Video Call] Call Type,[Event] [Event Occurrence Count] Handover OK #,[Mobile Info] [Android] [Radio] Network Type (Data Svc),[NR5G] [RF] RSRP
1,1,,,-121.9314830,47.5244923,2026-01-26 22:58:27.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594,,On,Connected,-51.000000,2437,48,,,,IWLAN,-114.280000
2,1,,,-121.9314830,47.5244923,2026-01-26 22:58:28.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594,,On,Connected,-51.000000,2437,48,,,,IWLAN,-115.060000
3,1,,,-121.9314830,47.5244923,2026-01-26 22:58:29.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594,,On,Connected,-51.000000,2437,48,,,,IWLAN,-114.710000
4,1,,,-121.9314830,47.5244923,2026-01-26 22:58:30.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594,,On,Connected,-51.000000,2437,48,,,,IWLAN,-115.350000
5,1,,,-121.9314830,47.5244923,2026-01-26 22:58:31.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594,,On,Connected,-53.000000,2437,48,,,,IWLAN,-118.040000
6,1,,,-121.9314830,47.5244923,2026-01-26 22:58:32.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594,,On,Connected,-53.000000,2437,48,,,,IWLAN,-116.920000
7,1,,,-121.9314830,47.5244923,2026-01-26 22:58:33.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594,,On,Connected,-53.000000,2437,48,,,,IWLAN,-113.630000
8,1,,,-121.9314830,47.5244923,2026-01-26 22:58:34.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594,,On,Connected,-53.000000,2437,64,,,,IWLAN,-113.720000
9,1,,,-121.9314830,47.5244923,2026-01-26 22:58:35.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594,,On,Connected,-53.000000,2437,64,,,,IWLAN,-115.880000
10,1,,,-121.9314830,47.5244923,2026-01-26 22:58:36.277,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,,,,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Call Scheduling Start(Orig),,,,,,,,,,,,,,,,,
11,1,,,-121.9314830,47.5244923,2026-01-26 22:58:36.277,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,,,,,,,,,,,,,,,,,,,,,,,[UE]   Voice - Orig Success,,,,,,,,,,,,,,,,,
12,1,,,-121.9314830,47.5244923,2026-01-26 22:58:36.294,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,,,,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Orig Request,,,,,,,,,,,,,,,,,
13,1,,,-121.9314830,47.5244923,2026-01-26 22:58:36.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594,,On,Connected,-53.000000,2437,64,,,,IWLAN,-115.850000
14,1,,,-121.9314830,47.5244923,2026-01-26 22:58:37.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594,,On,Connected,-54.000000,2437,64,,,,IWLAN,-117.060000
15,1,,,-121.9314830,47.5244923,2026-01-26 22:58:38.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594,,On,Connected,-54.000000,2437,64,,,,IWLAN,-115.960000
16,1,,,-121.9314830,47.5244923,2026-01-26 22:58:38.919,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,,,,,,,,,,,,,,,,,,,,,,,[UE]   Voice - Setup Success,,,,,,,,,,,,,,,,,
17,1,,,-121.9314830,47.5244923,2026-01-26 22:58:39.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-54.000000,2437,64,,,,IWLAN,-113.670000
18,1,,,-121.9314830,47.5244923,2026-01-26 22:58:40.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-54.000000,2437,48,,,,IWLAN,-114.350000
19,1,,,-121.9314830,47.5244923,2026-01-26 22:58:41.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-54.000000,2437,48,,,,IWLAN,-112.560000
20,1,,,-121.9314830,47.5244923,2026-01-26 22:58:42.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-54.000000,2437,48,,,,IWLAN,-115.890000
21,1,,,-121.9314830,47.5244923,2026-01-26 22:58:43.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-54.000000,2437,48,,,,IWLAN,-118.350000
22,1,,,-121.9314830,47.5244923,2026-01-26 22:58:44.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-54.000000,2437,48,,,,IWLAN,-117.860000
23,1,,,-121.9314830,47.5244923,2026-01-26 22:58:45.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-54.000000,2437,48,,,,IWLAN,-117.100000
24,1,,,-121.9314830,47.5244923,2026-01-26 22:58:46.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-53.000000,2437,48,,,,IWLAN,-117.180000
25,1,,,-121.9314830,47.5244923,2026-01-26 22:58:47.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-53.000000,2437,48,,,,IWLAN,-117.820000
26,1,,,-121.9314830,47.5244923,2026-01-26 22:58:48.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-53.000000,2437,48,,,,IWLAN,-116.040000
27,1,,,-121.9314830,47.5244923,2026-01-26 22:58:49.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-56.000000,2437,48,,,,IWLAN,-115.760000
28,1,,,-121.9314830,47.5244923,2026-01-26 22:58:50.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-56.000000,2437,48,,,,IWLAN,-114.760000
29,1,,,-121.9314830,47.5244923,2026-01-26 22:58:51.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-56.000000,2437,48,,,,IWLAN,-116.330000
30,1,,,-121.9314830,47.5244923,2026-01-26 22:58:52.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-57.000000,2437,48,,,,IWLAN,-117.040000
31,1,,,-121.9314830,47.5244923,2026-01-26 22:58:53.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-57.000000,2437,48,,,,IWLAN,-116.550000
32,1,,,-121.9314830,47.5244923,2026-01-26 22:58:54.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-57.000000,2437,48,,,,IWLAN,-114.730000
33,1,,,-121.9314830,47.5244923,2026-01-26 22:58:55.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-56.000000,2437,48,,,,IWLAN,-113.770000
34,1,,,-121.9314830,47.5244923,2026-01-26 22:58:56.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-56.000000,2437,48,,,,IWLAN,-114.600000
35,1,,,-121.9314830,47.5244923,2026-01-26 22:58:57.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-56.000000,2437,48,,,,IWLAN,-113.590000
36,1,,,-121.9314830,47.5244923,2026-01-26 22:58:58.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-56.000000,2437,81,,,,IWLAN,-114.600000
37,1,,,-121.9314830,47.5244923,2026-01-26 22:58:59.000,_20260126_145823_CH02_TMO_5GNR_WFC_REF_TC-170-R4.dml,,,,,,,,,,NR SA,,,,,,,,,,,,,,,,,,,594,,On,Connected,-56.000000,2437,81,,,,IWLAN,-114.620000
