[Call Test] [Misc] [Mobile] IMEI,[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[Call Test] [Voice or Video Call] Orig/Term,[Call Test] [VoNR VoLTE] [Duration] SIP Setup Duration (Invite~200OK),[Call Test] [Voice or Video Call] Result & Reason,[Call Test] [Throughput] Application DL TP,[General] Serving Network (In Traffic),[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Call Test] [KR PS-LTE] [SMS] [Timestamp] SIP Message,[Packet Data] [SIP] UL/DL,[Packet Data] [SIP] Request Method,[Packet Data] [SIP] Status,[Packet Data] [SIP] 200 OK - Method,[Call Test] [Voice or Video Call] Real Service,[Call Test] Call Type,[Call Test] Call Result,[Event] Total Call Result,[Event] Voice Call Event,[Event] [Event Occurrence Count] Call Completed #,[Event] [Event Occurrence Count] Outgoing Call Setup Fail #,[Event] [Event Occurrence Count] Call Dropped #,[Event] [Event Occurrence Count] Call Start #,[Call Test] [Voice or Video Call] [Duration] Traffic Duration (LoggingTool)
,,,,,,,,,,,,,,,,,,,Complete,[Tool] Voice - Call Result : Complete,,,,,
,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Release Call Request,,,,,
,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Answer Request,,,,,
,,,,,,,,,,,,,,,,,,,,[UE]   Voice - Release Call Success,,,,,
,744,-88.100000,,,,,,39.130,NR SA,,,,,,,,,,,,1,,,,
,744,-89.730000,,,,,,32.540,NR SA,,,,,,,,,,,,,,,,
,744,-88.310000,,,,,,36.719,NR SA,,,,,,,,,,,,,,,,
,744,-88.370000,,,,,,33.467,NR SA,,,,,,,,,,,,,,,,
,744,-88.930000,,,,,,39.135,NR SA,,,,,,,,,,,,,,,,
,744,-88.900000,,,,,,36.133,NR SA,,,,,,,,,,,,,,,,
,744,-89.680000,,,,,,30.532,NR SA,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Incomplete,,,,,,
,,,,,,,,,,Download End Request,,,,,,,,,,,,,,,
,,,,,,,,,,Download Ended,,,,,,,,,,,,,,,
,744,-89.820000,,,,,,19.227,NR SA,,,,,,,,,,,,,,,,
,744,-88.300000,,,,,,,,,,,,,,,,,,,,,,,
,744,-87.560000,,,,,,,,,,,,,,,,,,,,,,,
,744,-89.350000,,,,,,,,,,,,,,,,,,,,,,,
,744,-88.810000,,,,,,,,,,,,,,,,,,,,,,,
,744,-88.400000,,,,,,,,,,,,,,,,,,,,,,,
,744,-88.350000,,,,,,,,,,,,,,,,,,,,,,,
,744,-88.550000,,,,,,,,,,,,,,,,,,,,,,,
,744,-89.770000,,,,,,,,,,,,,,,,,,,,,,,
,744,-90.290000,,,,,,,,,,,,,,,,,,,,,,,
354877970010297,,,,,,,,,,,,,,,,,HTTP Download,Incomplete,,,,,,,
,744,-91.040000,,,,,,,,,,,,,,,,,,,,,,,
,744,-89.800000,,,,,,,,,,,,,,,,,,,,,,,
,744,-89.560000,,,,,,,,,,,,,,,,,,,,,,,
,744,-89.050000,,,,,,,,,,,,,,,,,,,,,,,
,744,-88.140000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,744,-88.980000,,,,,,,,,,,,,,,,,,,,,,,
,744,-91.640000,,,,,,,,,,,,,,,,,,,,,,,
,744,-91.150000,,,,,,,,,,,,,,,,,,,,,,,
,744,-90.280000,,,,,,,,,,,,,,,,,,,,,,,
,744,-90.470000,,,,,,,,,,,,,,,,,,,,,,,
,744,-91.000000,,,,,,,,,,,,,,,,,,,,,,,
,744,-94.360000,,,,,,,,,,,,,,,,,,,,,,,
,744,-90.510000,,,,,,,,,,,,,,,,,,,,,,,
,744,-89.120000,,,,,,,,,,,,,,,,,,,,,,,
,744,-89.400000,,,,,,,,,,,,,,,,,,,,,,,
,744,-89.370000,,,,,,,,,,,,,,,,,,,,,,,
,744,-89.260000,,,,,,,,,,,,,,,,,,,,,,,
,744,-89.430000,,,,,,,,,,,,,,,,,,,,,,,
,744,-88.690000,,,,,,,,,,,,,,,,,,,,,,,
,744,-90.350000,,,,,,,,,,,,,,,,,,,,,,,
,744,-89.920000,,,,,,,,,,,,,,,,,,,,,,,
,744,-88.100000,,,,,,,,,,,,,,,,,,,,,,,
,744,-88.390000,,,,,,,,,,,,,,,,,,,,,,,
,744,-89.220000,,,,,,,,,,,,,,,,,,,,,,,
,744,-90.090000,,,,,,,,,,,,,,,,,,,,,,,
,744,-89.330000,,,,,,,,,,,,,,,,,,,,,,,
,744,-88.770000,,,,,,,,,,,,,,,,,,,,,,,
,744,-89.080000,,,,,,,,,,,,,,,,,,,,,,,
,744,-90.040000,,,,,,,,,,,,,,,,,,,,,,,
,744,-88.900000,,,,,,,,,,,,,,,,,,,,,,,
,744,-88.950000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,744,-91.450000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,744,-93.070000,,,,,,,,,,,,,,,,,,,,,,,
,744,-89.850000,,,,,,,,,,,,,,,,,,,,,,,
,744,-89.870000,,,,,,,,,,,,,,,,,,,,,,,
,744,-91.760000,,,,,,,,,,,,,,,,,,,,,,,
,744,-92.970000,,,,,,,,,,,,,,,,,,,,,,,
,272,-89.860000,,,,,,,,,,,,,,,,,,,,,,,
,272,-86.710000,,,,,,,,,,,,,,,,,,,,,,,
,272,-86.650000,,,,,,,,,,,,,,,,,,,,,,,
,272,-86.520000,,,,,,,,,,,,,,,,,,,,,,,
,272,-86.840000,,,,,,,,,,,,,,,,,,,,,,,
,272,-87.240000,,,,,,,,,,,,,,,,,,,,,,,
,272,-87.550000,,,,,,,,,,,,,,,,,,,,,,,
,272,-87.160000,,,,,,,,,,,,,,,,,,,,,,,
,272,-89.670000,,,,,,,,,,,,,,,,,,,,,,,
,272,-88.100000,,,,,,,,,,,,,,,,,,,,,,,
,272,-91.640000,,,,,,,,,,,,,,,,,,,,,,,
,272,-97.180000,,,,,,,,,,,,,,,,,,,,,,,
,272,-91.750000,,,,,,,,,,,,,,,,,,,,,,,
,272,-91.480000,,,,,,,,,,,,,,,,,,,,,,,
,272,-91.290000,,,,,,,,,,,,,,,,,,,,,,,
,272,-91.680000,,,,,,,,,,,,,,,,,,,,,,,
,272,-92.200000,,,,,,,,,,,,,,,,,,,,,,,
,272,-91.960000,,,,,,,,,,,,,,,,,,,,,,,
,272,-91.080000,,,,,,,,,,,,,,,,,,,,,,,
,272,-91.120000,,,,,,,,,,,,,,,,,,,,,,,
,272,-92.520000,,,,,,,,,,,,,,,,,,,,,,,
,272,-88.510000,,,,,,,,,,,,,,,,,,,,,,,
,272,-88.190000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Release Call Request,,,,,
,272,-89.810000,,,,,,,,,,,,,,,,,,,,,,,
,272,-90.370000,,,,,,,,,,,,,,,,,,,,,,,
,272,-89.900000,,,,,,,,,,,,,,,,,,,,,,,
,272,-88.390000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Call Scheduling End,,,,,
354877970010297,,,,,Termination,1.012500,Complete,,,,,,,,,VoNR,Voice,Complete,,,,,,,31.585000
,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Release Call Request,,,,,
,272,-87.820000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Call Scheduling Start(Term),,,,,
,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Wait Page,,,,,
,272,-87.480000,,,,,,,,,,,,,,,,,,,,,,,
,272,-87.980000,,,,,,,,,,,,,,,,,,,,,,,
,272,-87.830000,,,,,,,,,,,,,,,,,,,,,,,
,272,-87.920000,,,,,,,,,,,,,,,,,,,,,,,
,272,-88.120000,,,,,,,,,,,,,,,,,,,,,,,
,272,-88.520000,,,,,,,,,,,,,,,,,,,,,,,
,272,-87.320000,,,,,,,,,,,,,,,,,,,,,,,
,272,-89.560000,,,,,,,,,,,,,,,,,,,,,,,
,272,-88.660000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,DL,INVITE,,,,,,,,,,,,
,,,,,,,,,,,,UL,,183 Session Progress,,,,,,,,,,,
,,,,,,,,,,,,DL,PRACK,,,,,,,,,,,,
,,,,,,,,,,,,UL,,200 OK,PRACK,,,,,,,,,,
,,,,,,,,,,,,UL,,180 Ringing,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Answer Request,,,,,
,272,-88.050000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,UL,,200 OK,INVITE,,,,,,,,,,
,,,,,,,,,,,,DL,ACK,,,,,,,,,,,,
,,,,,,,,,,Download Start Request,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,[UE] 1st Tx RTP,,,,,
,,,,,,,,,,,,,,,,,,,,[UE] 1st Tx RTP after SIP 200Ok,,,,,
,,,,,,,,,,,,,,,,,,,,[UE] 1st Tx RTP after SIP ACK,,,,,
,,,,,,,,,,,,,,,,,,,,[UE]   Voice - Setup Success,,,,,
,,,,,,,,,,,,,,,,,,,,[UE] 1st Rx RTP,,,,,
,,,,,,,,,,,,,,,,,,,,[UE] 1st Rx RTP after SIP 200Ok,,,,,
,,,,,,,,,,,,,,,,,,,,[UE] 1st Rx RTP after SIP ACK,,,,,
,,,,,,,,,,,,,,,,,,,,[UE] 1st Rx RTP after First Tx RTP,,,,,
,,,,,,,,,,,,,,,,,,,,[UE] 1st Tx RTP after First Rx RTP,,,,,
,,,,,,,,,,Download File Size Retrieved,,,,,,,,,,,,,,,
,,,,,,,,,,Download Started,,,,,,,,,,,,,,,
,272,-91.300000,,,,,,,NR SA,,,,,,,,,,,,,,,,
,744,-87.630000,,,,,,,NR SA,,,,,,,,,,,,,,,,
,744,-87.580000,,,,,,4.788,NR SA,,,,,,,,,,,,,,,,
,744,-88.410000,,,,,,10.847,NR SA,,,,,,,,,,,,,,,,
,744,-88.020000,,,,,,16.025,NR SA,,,,,,,,,,,,,,,,
,744,-88.020000,,,,,,21.191,NR SA,,,,,,,,,,,,,,,,
,744,-87.660000,,,,,,33.785,NR SA,,,,,,,,,,,,,,,,
,744,-87.780000,,,,,,29.441,NR SA,,,,,,,,,,,,,,,,
,744,-87.420000,,,,,,33.280,NR SA,,,,,,,,,,,,,,,,
,744,-86.880000,,,,,,29.989,NR SA,,,,,,,,,,,,,,,,
,744,-87.190000,,,,,,20.515,NR SA,,,,,,,,,,,,,,,,
,744,-87.120000,,,,,,45.885,NR SA,,,,,,,,,,,,,,,,
,744,-87.470000,,,,,,33.827,NR SA,,,,,,,,,,,,,,,,
,744,-87.610000,,,,,,43.997,NR SA,,,,,,,,,,,,,,,,
,744,-88.370000,,,,,,30.194,NR SA,,,,,,,,,,,,,,,,
,744,-87.720000,,,,,,29.804,NR SA,,,,,,,,,,,,,,,,
,744,-87.170000,,,,,,41.190,NR SA,,,,,,,,,,,,,,,,
,744,-87.420000,,,,,,35.464,NR SA,,,,,,,,,,,,,,,,
,744,-86.170000,,,,,,55.902,NR SA,,,,,,,,,,,,,,,,
,744,-86.770000,,,,,,54.985,NR SA,,,,,,,,,,,,,,,,
,744,-88.160000,,,,,,42.381,NR SA,,,,,,,,,,,,,,,,
,744,-88.540000,,,,,,35.289,NR SA,,,,,,,,,,,,,,,,
,744,-89.950000,,,,,,27.024,NR SA,,,,,,,,,,,,,,,,
,744,-90.420000,,,,,,51.777,NR SA,,,,,,,,,,,,,,,,
,744,-91.490000,,,,,,62.206,NR SA,,,,,,,,,,,,,,,,
,744,-90.640000,,,,,,32.190,NR SA,,,,,,,,,,,,,,,,
,744,-90.640000,,,,,,30.848,NR SA,,,,,,,,,,,,,,,,
,744,-90.130000,,,,,,44.543,NR SA,,,,,,,,,,,,,,,,
,744,-91.870000,,,,,,54.855,NR SA,,,,,,,,,,,,,,,,
,744,-93.910000,,,,,,45.536,NR SA,,,,,,,,,,,,,,,,
,,,,,,,,,,,,DL,BYE,,,,,,,,,,,,
,,,,,,,,,,,,UL,,200 OK,BYE,,,,,,,,,,
,744,-93.650000,,,,,,37.035,NR SA,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,[UE]   Voice - Release Call Success,,,,,
,,,,,,,,,,,,,,,,,,,Complete,[Tool] Voice - Call Result : Complete,,,,,
,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Release Call Request,,,,,
,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Answer Request,,,,,
,,,,,,,,,,,,,,,,,,,Incomplete,,,,,,
,,,,,,,,,,Download End Request,,,,,,,,,,,,,,,
,744,-93.110000,,,,,,,NR SA,,,,,,,,,,,,1,,,,
,,,,,,,,,,,,,,,,,,,,[UE]   Voice - Release Call Success,,,,,
,,,,,,,,,,Download Ended,,,,,,,,,,,,,,,
,744,-91.420000,,,,,,,,,,,,,,,,,,,,,,,
,744,-91.940000,,,,,,,,,,,,,,,,,,,,,,,
,744,-92.650000,,,,,,,,,,,,,,,,,,,,,,,
,744,-90.950000,,,,,,,,,,,,,,,,,,,,,,,
,744,-88.240000,,,,,,,,,,,,,,,,,,,,,,,
,744,-87.860000,,,,,,,,,,,,,,,,,,,,,,,
,744,-89.750000,,,,,,,,,,,,,,,,,,,,,,,
,744,-92.190000,,,,,,,,,,,,,,,,,,,,,,,
,744,-89.110000,,,,,,,,,,,,,,,,,,,,,,,
354877970010297,,,,,,,,,,,,,,,,,HTTP Download,Incomplete,,,,,,,
,744,-90.560000,,,,,,,,,,,,,,,,,,,,,,,
,744,-90.950000,,,,,,,,,,,,,,,,,,,,,,,
,744,-92.260000,,,,,,,,,,,,,,,,,,,,,,,
,744,-94.420000,,,,,,,,,,,,,,,,,,,,,,,
,272,-87.710000,,,,,,,,,,,,,,,,,,,,,,,
,272,-86.840000,,,,,,,,,,,,,,,,,,,,,,,
,272,-87.680000,,,,,,,,,,,,,,,,,,,,,,,
,272,-90.900000,,,,,,,,,,,,,,,,,,,,,,,
,272,-90.290000,,,,,,,,,,,,,,,,,,,,,,,
,272,-88.330000,,,,,,,,,,,,,,,,,,,,,,,
,272,-88.090000,,,,,,,,,,,,,,,,,,,,,,,
,272,-88.960000,,,,,,,,,,,,,,,,,,,,,,,
,272,-86.850000,,,,,,,,,,,,,,,,,,,,,,,
,272,-90.230000,,,,,,,,,,,,,,,,,,,,,,,
,272,-87.470000,,,,,,,,,,,,,,,,,,,,,,,
,272,-92.100000,,,,,,,,,,,,,,,,,,,,,,,
,272,-94.570000,,,,,,,,,,,,,,,,,,,,,,,
,272,-93.270000,,,,,,,,,,,,,,,,,,,,,,,
,272,-88.150000,,,,,,,,,,,,,,,,,,,,,,,
,272,-87.020000,,,,,,,,,,,,,,,,,,,,,,,
,272,-87.580000,,,,,,,,,,,,,,,,,,,,,,,
,272,-90.770000,,,,,,,,,,,,,,,,,,,,,,,
,272,-91.420000,,,,,,,,,,,,,,,,,,,,,,,
,272,-91.010000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,272,-92.510000,,,,,,,,,,,,,,,,,,,,,,,
,272,-88.240000,,,,,,,,,,,,,,,,,,,,,,,
,272,-85.810000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,272,-90.230000,,,,,,,,,,,,,,,,,,,,,,,
,272,-86.710000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,272,-87.300000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,272,-94.980000,,,,,,,,,,,,,,,,,,,,,,,
,272,-96.320000,,,,,,,,,,,,,,,,,,,,,,,
,272,-96.560000,,,,,,,,,,,,,,,,,,,,,,,
,272,-94.680000,,,,,,,,,,,,,,,,,,,,,,,
,272,-94.830000,,,,,,,,,,,,,,,,,,,,,,,
,272,-92.570000,,,,,,,,,,,,,,,,,,,,,,,
,272,-96.250000,,,,,,,,,,,,,,,,,,,,,,,
,272,-93.720000,,,,,,,,,,,,,,,,,,,,,,,
,272,-92.850000,,,,,,,,,,,,,,,,,,,,,,,
,272,-92.630000,,,,,,,,,,,,,,,,,,,,,,,
,272,-94.010000,,,,,,,,,,,,,,,,,,,,,,,
,272,-94.860000,,,,,,,,,,,,,,,,,,,,,,,
,272,-92.960000,,,,,,,,,,,,,,,,,,,,,,,
,272,-88.050000,,,,,,,,,,,,,,,,,,,,,,,
,272,-88.860000,,,,,,,,,,,,,,,,,,,,,,,
,272,-90.360000,,,,,,,,,,,,,,,,,,,,,,,
,272,-90.080000,,,,,,,,,,,,,,,,,,,,,,,
,272,-90.850000,,,,,,,,,,,,,,,,,,,,,,,
,272,-92.140000,,,,,,,,,,,,,,,,,,,,,,,
,272,-97.910000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,272,-91.590000,,,,,,,,,,,,,,,,,,,,,,,
,272,-92.900000,,,,,,,,,,,,,,,,,,,,,,,
,272,-92.530000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,272,-96.700000,,,,,,,,,,,,,,,,,,,,,,,
,272,-95.760000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,272,-92.850000,,,,,,,,,,,,,,,,,,,,,,,
,272,-94.360000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Release Call Request,,,,,
,272,-92.090000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Call Scheduling End,,,,,
354877970010297,,,,,Termination,0.831250,Complete,,,,,,,,,VoNR,Voice,Complete,,,,,,,31.055000
,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Release Call Request,,,,,
,272,-91.250000,,,,,,,,,,,,,,,,,,,,,,,
,272,-89.980000,,,,,,,,,,,,,,,,,,,,,,,
,272,-90.510000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Call Scheduling Start(Term),,,,,
,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Wait Page,,,,,
,272,-89.500000,,,,,,,,,,,,,,,,,,,,,,,
,272,-92.700000,,,,,,,,,,,,,,,,,,,,,,,
,272,-92.820000,,,,,,,,,,,,,,,,,,,,,,,
,272,-93.690000,,,,,,,,,,,,,,,,,,,,,,,
,272,-95.370000,,,,,,,,,,,,,,,,,,,,,,,
,272,-92.490000,,,,,,,,,,,,,,,,,,,,,,,
,272,-92.100000,,,,,,,,,,,,,,,,,,,,,,,
,744,-91.710000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,DL,INVITE,,,,,,,,,,,,
,,,,,,,,,,,,UL,,183 Session Progress,,,,,,,,,,,
,,,,,,,,,,,,DL,PRACK,,,,,,,,,,,,
,,,,,,,,,,,,UL,,200 OK,PRACK,,,,,,,,,,
,,,,,,,,,,,,UL,,180 Ringing,,,,,,,,,,,
,744,-88.330000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Answer Request,,,,,
,,,,,,,,,,,,UL,,200 OK,INVITE,,,,,,,,,,
,,,,,,,,,,,,DL,ACK,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,[UE]   Voice - Setup Success,,,,,
,,,,,,,,,,,,,,,,,,,,[UE] 1st Tx RTP,,,,,
,,,,,,,,,,,,,,,,,,,,[UE] 1st Tx RTP after SIP 200Ok,,,,,
,,,,,,,,,,,,,,,,,,,,[UE] 1st Tx RTP after SIP ACK,,,,,
,,,,,,,,,,Download Start Request,,,,,,,,,,,,,,,
,744,-89.780000,,,,,,,NR SA,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,[UE] 1st Rx RTP,,,,,
,,,,,,,,,,,,,,,,,,,,[UE] 1st Rx RTP after SIP 200Ok,,,,,
,,,,,,,,,,,,,,,,,,,,[UE] 1st Rx RTP after SIP ACK,,,,,
,,,,,,,,,,,,,,,,,,,,[UE] 1st Rx RTP after First Tx RTP,,,,,
,,,,,,,,,,,,,,,,,,,,[UE] 1st Tx RTP after First Rx RTP,,,,,
,,,,,,,,,,Download File Size Retrieved,,,,,,,,,,,,,,,
,,,,,,,,,,Download Started,,,,,,,,,,,,,,,
,272,-92.150000,,,,,,,NR SA,,,,,,,,,,,,,,,,
,272,-85.110000,,,,,,,NR SA,,,,,,,,,,,,,,,,
,272,-85.720000,,,,,,4.133,NR SA,,,,,,,,,,,,,,,,
,272,-93.040000,,,,,,4.480,NR SA,,,,,,,,,,,,,,,,
,272,-95.040000,,,,,,5.472,NR SA,,,,,,,,,,,,,,,,
,272,-91.240000,,,,,,6.460,NR SA,,,,,,,,,,,,,,,,
,272,-89.360000,,,,,,8.020,NR SA,,,,,,,,,,,,,,,,
