[Call Test] [Misc] [Mobile] IMEI,[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[Call Test] [Voice or Video Call] Orig/Term,[Call Test] [VoNR VoLTE] [Duration] SIP Setup Duration (Invite~200OK),[Call Test] [Voice or Video Call] Result & Reason,[Call Test] [Throughput] Application DL TP,[General] Serving Network (In Traffic),[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Call Test] [KR PS-LTE] [SMS] [Timestamp] SIP Message,[Packet Data] [SIP] UL/DL,[Packet Data] [SIP] Request Method,[Packet Data] [SIP] Status,[Packet Data] [SIP] 200 OK - Method,[Call Test] [Voice or Video Call] Real Service,[Call Test] Call Type,[Call Test] Call Result,[Event] Total Call Result,[Event] Voice Call Event,[Event] [Event Occurrence Count] Call Completed #,[Event] [Event Occurrence Count] Outgoing Call Setup Fail #,[Event] [Event Occurrence Count] Call Dropped #,[Event] [Event Occurrence Count] Call Start #,[Call Test] [Voice or Video Call] [Duration] Traffic Duration (LoggingTool)
,272,-85.320000,,,,,,,,,,,,,,,,,,,,,,,
,272,-84.090000,,,,,,,,,,,,,,,,,,,,,,,
,272,-82.310000,,,,,,,,,,,,,,,,,,,,,,,
,272,-82.880000,,,,,,,,,,,,,,,,,,,,,,,
,272,-81.080000,,,,,,,,,,,,,,,,,,,,,,,
,272,-82.120000,,,,,,,,,,,,,,,,,,,,,,,
,272,-85.210000,,,,,,,,,,,,,,,,,,,,,,,
,272,-82.820000,,,,,,,,,,,,,,,,,,,,,,,
,272,-83.190000,,,,,,,,,,,,,,,,,,,,,,,
,272,-81.800000,,,,,,,,,,,,,,,,,,,,,,,
,272,-84.010000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Call Scheduling Start(Orig),,,,,
,,,,,,,,,,,,,,,,,,,,[UE]   Voice - Orig Success,,,,,
,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Orig Request,,,,,
,272,-83.310000,,,,,,,,,,,,,,,,,,,,,,,
,272,-84.640000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,UL,INVITE,,,,,,,,,,,,
,,,,,,,,,,,,DL,,100 Trying,,,,,,,,,,,
,,,,,,,,,,,,DL,,180 Ringing,,,,,,,,,,,
,272,-82.860000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,[UE] 1st Rx RTP,,,,,
,,,,,,,,,,,,DL,,200 OK,INVITE,,,,,,,,,,
,,,,,,,,,,,,UL,ACK,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,[UE] 1st Rx RTP after SIP 200Ok,,,,,
,,,,,,,,,,,,,,,,,,,,[UE] 1st Rx RTP after SIP ACK,,,,,
,,,,,,,,,,,,,,,,,,,,[UE]   Voice - Setup Success,,,,,
,,,432,-75.380000,,,,27.122,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-75.030000,,,,26.565,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-76.210000,,,,11.796,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-78.050000,,,,32.463,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-78.450000,,,,23.090,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-75.690000,,,,21.017,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-77.220000,,,,20.144,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-80.360000,,,,21.933,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-78.300000,,,,22.761,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-78.140000,,,,21.147,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-78.710000,,,,23.494,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-78.400000,,,,22.064,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-76.760000,,,,24.628,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-75.890000,,,,27.858,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-76.900000,,,,26.811,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-77.800000,,,,28.655,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-75.850000,,,,28.306,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-75.300000,,,,28.125,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-74.990000,,,,29.437,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-75.090000,,,,27.880,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-75.730000,,,,32.016,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-77.970000,,,,31.079,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-76.810000,,,,14.364,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-76.070000,,,,40.276,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-79.210000,,,,27.782,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-76.700000,,,,26.817,LTE 3CA,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Complete,[Tool] Voice - Call Result : Complete,,,,,
,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Release Call Request,,,,,
,,,432,-76.550000,,,,25.243,,,,,,,,,,,,,1,,,,
,,,,,,,,,,,,,,,,,,,,[UE]   Voice - Release Call Success,,,,,
,,,,,,,,,,,,UL,BYE,,,,,,,,,,,,
,,,,,,,,,,,,DL,,200 OK,BYE,,,,,,,,,,
,752,-79.010000,432,-76.620000,,,,26.974,NR SA,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,[UE]   Voice - Release Call Success,,,,,
,752,-79.010000,,,,,,38.764,NR SA,,,,,,,,,,,,,,,,
,272,-91.800000,,,,,,9.066,NR SA,,,,,,,,,,,,,,,,
,272,-85.300000,,,,,,38.546,NR SA,,,,,,,,,,,,,,,,
,272,-84.140000,,,,,,58.088,NR SA,,,,,,,,,,,,,,,,
,272,-83.660000,,,,,,77.224,NR SA,,,,,,,,,,,,,,,,
,272,-84.510000,,,,,,82.091,NR SA,,,,,,,,,,,,,,,,
,272,-86.000000,,,,,,78.665,NR SA,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Incomplete,,,,,,
,,,,,,,,,,Download End Request,,,,,,,,,,,,,,,
,,,,,,,,,,Download Ended,,,,,,,,,,,,,,,
,272,-84.980000,,,,,,,NR SA,,,,,,,,,,,,,,,,
,272,-84.700000,,,,,,,,,,,,,,,,,,,,,,,
,272,-85.230000,,,,,,,,,,,,,,,,,,,,,,,
,272,-85.320000,,,,,,,,,,,,,,,,,,,,,,,
,272,-84.960000,,,,,,,,,,,,,,,,,,,,,,,
,272,-88.270000,,,,,,,,,,,,,,,,,,,,,,,
,272,-90.750000,,,,,,,,,,,,,,,,,,,,,,,
,272,-87.540000,,,,,,,,,,,,,,,,,,,,,,,
,272,-85.470000,,,,,,,,,,,,,,,,,,,,,,,
,272,-84.790000,,,,,,,,,,,,,,,,,,,,,,,
354877970010297,,,,,,,,,,,,,,,,,HTTP Download,Incomplete,,,,,,,
,272,-88.560000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,272,-87.080000,,,,,,,,,,,,,,,,,,,,,,,
,272,-85.410000,,,,,,,,,,,,,,,,,,,,,,,
,272,-85.360000,,,,,,,,,,,,,,,,,,,,,,,
,272,-85.780000,,,,,,,,,,,,,,,,,,,,,,,
,272,-84.600000,,,,,,,,,,,,,,,,,,,,,,,
,272,-85.060000,,,,,,,,,,,,,,,,,,,,,,,
,272,-86.800000,,,,,,,,,,,,,,,,,,,,,,,
,272,-84.480000,,,,,,,,,,,,,,,,,,,,,,,
,272,-85.800000,,,,,,,,,,,,,,,,,,,,,,,
,272,-87.640000,,,,,,,,,,,,,,,,,,,,,,,
,272,-85.370000,,,,,,,,,,,,,,,,,,,,,,,
,272,-85.800000,,,,,,,,,,,,,,,,,,,,,,,
,272,-84.210000,,,,,,,,,,,,,,,,,,,,,,,
,272,-83.980000,,,,,,,,,,,,,,,,,,,,,,,
,272,-85.020000,,,,,,,,,,,,,,,,,,,,,,,
,272,-83.520000,,,,,,,,,,,,,,,,,,,,,,,
,272,-84.410000,,,,,,,,,,,,,,,,,,,,,,,
,272,-82.980000,,,,,,,,,,,,,,,,,,,,,,,
,272,-83.490000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,272,-85.230000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,272,-83.120000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,272,-85.820000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,272,-83.880000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,272,-83.690000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,272,-84.040000,,,,,,,,,,,,,,,,,,,,,,,
,272,-83.410000,,,,,,,,,,,,,,,,,,,,,,,
,272,-83.370000,,,,,,,,,,,,,,,,,,,,,,,
,272,-84.670000,,,,,,,,,,,,,,,,,,,,,,,
,272,-85.170000,,,,,,,,,,,,,,,,,,,,,,,
,272,-84.670000,,,,,,,,,,,,,,,,,,,,,,,
,272,-85.310000,,,,,,,,,,,,,,,,,,,,,,,
,272,-85.270000,,,,,,,,,,,,,,,,,,,,,,,
,272,-84.880000,,,,,,,,,,,,,,,,,,,,,,,
,272,-86.860000,,,,,,,,,,,,,,,,,,,,,,,
,744,-87.890000,,,,,,,,,,,,,,,,,,,,,,,
,744,-87.010000,,,,,,,,,,,,,,,,,,,,,,,
,744,-90.150000,,,,,,,,,,,,,,,,,,,,,,,
,744,-90.180000,,,,,,,,,,,,,,,,,,,,,,,
,744,-85.010000,,,,,,,,,,,,,,,,,,,,,,,
,744,-84.980000,,,,,,,,,,,,,,,,,,,,,,,
,744,-87.510000,,,,,,,,,,,,,,,,,,,,,,,
,744,-86.530000,,,,,,,,,,,,,,,,,,,,,,,
,744,-87.460000,,,,,,,,,,,,,,,,,,,,,,,
,744,-88.730000,,,,,,,,,,,,,,,,,,,,,,,
,744,-87.870000,,,,,,,,,,,,,,,,,,,,,,,
,744,-89.190000,,,,,,,,,,,,,,,,,,,,,,,
,744,-89.150000,,,,,,,,,,,,,,,,,,,,,,,
,744,-88.730000,,,,,,,,,,,,,,,,,,,,,,,
,744,-87.150000,,,,,,,,,,,,,,,,,,,,,,,
,744,-87.480000,,,,,,,,,,,,,,,,,,,,,,,
,744,-87.410000,,,,,,,,,,,,,,,,,,,,,,,
,744,-86.160000,,,,,,,,,,,,,,,,,,,,,,,
,744,-87.800000,,,,,,,,,,,,,,,,,,,,,,,
,744,-87.530000,,,,,,,,,,,,,,,,,,,,,,,
,744,-89.720000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,272,-91.140000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,272,-91.340000,,,,,,,,,,,,,,,,,,,,,,,
,272,-92.490000,,,,,,,,,,,,,,,,,,,,,,,
,272,-91.750000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,272,-89.610000,,,,,,,,,,,,,,,,,,,,,,,
,272,-90.790000,,,,,,,,,,,,,,,,,,,,,,,
,272,-89.270000,,,,,,,,,,,,,,,,,,,,,,,
,272,-86.250000,,,,,,,,,,,,,,,,,,,,,,,
,272,-88.200000,,,,,,,,,,,,,,,,,,,,,,,
,272,-88.280000,,,,,,,,,,,,,,,,,,,,,,,
,272,-87.910000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Release Call Request,,,,,
,272,-89.530000,,,,,,,,,,,,,,,,,,,,,,,
,272,-86.110000,,,,,,,,,,,,,,,,,,,,,,,
,272,-88.190000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Call Scheduling End,,,,,
354877970010297,,,,,Origination,1.257500,Complete,,,,,,,,,EPSFB,Voice,Complete,,,,,,,60.203000
,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Release Call Request,,,,,
,744,-86.410000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Call Scheduling Start(Orig),,,,,
,,,,,,,,,,,,,,,,,,,,[UE]   Voice - Orig Success,,,,,
,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Orig Request,,,,,
,744,-85.930000,,,,,,,,,,,,,,,,,,,,,,,
,744,-85.290000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,UL,INVITE,,,,,,,,,,,,
,,,,,,,,,,,,DL,,100 Trying,,,,,,,,,,,
,744,-87.800000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,DL,,180 Ringing,,,,,,,,,,,
,744,-87.310000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,[UE] 1st Rx RTP,,,,,
,,,,,,,,,,,,DL,,200 OK,INVITE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,[UE] 1st Rx RTP after SIP 200Ok,,,,,
,,,,,,,,,,,,UL,ACK,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,[UE]   Voice - Setup Success,,,,,
,744,-86.560000,432,-74.180000,,,,,LTE,,,,,,,,,,,,,,,,
,,,,,,,,,,,,DL,,200 OK,INVITE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,[UE] 1st Rx RTP after SIP ACK,,,,,
,,,,,,,,,,,,UL,ACK,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,[UE] 1st Tx RTP,,,,,
,,,,,,,,,,,,,,,,,,,,[UE] 1st Tx RTP after SIP 200Ok,,,,,
,,,,,,,,,,,,,,,,,,,,[UE] 1st Tx RTP after SIP ACK,,,,,
,,,,,,,,,,,,,,,,,,,,[UE] 1st Tx RTP after First Rx RTP,,,,,
,,,,,,,,,,,,,,,,,,,,[UE] 1st Rx RTP after First Tx RTP,,,,,
,,,432,-74.850000,,,,,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-73.680000,,,,,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-74.880000,,,,,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-76.380000,,,,,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-73.790000,,,,,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,,,,,,,,Download Start Request,,,,,,,,,,,,,,,
,,,,,,,,,,Download File Size Retrieved,,,,,,,,,,,,,,,
,,,,,,,,,,Download Started,,,,,,,,,,,,,,,
,,,432,-72.830000,,,,,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-71.990000,,,,,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-72.170000,,,,17.549,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-72.190000,,,,38.383,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-72.110000,,,,52.803,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-72.180000,,,,43.190,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-72.450000,,,,40.109,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-72.390000,,,,34.078,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-73.750000,,,,44.019,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-72.420000,,,,31.503,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-72.540000,,,,45.448,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-72.570000,,,,30.708,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-74.330000,,,,36.013,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-72.710000,,,,18.845,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-72.540000,,,,47.304,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-72.350000,,,,36.868,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-72.350000,,,,36.319,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-72.460000,,,,37.668,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-74.150000,,,,40.942,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-72.410000,,,,32.059,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-72.010000,,,,33.445,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-71.940000,,,,35.606,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-72.440000,,,,39.447,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-72.950000,,,,36.337,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-74.680000,,,,36.642,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-73.010000,,,,30.959,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-73.080000,,,,37.258,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-72.910000,,,,37.232,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-72.970000,,,,35.431,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-72.980000,,,,37.745,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-72.750000,,,,35.693,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-72.740000,,,,35.617,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-72.620000,,,,39.523,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-72.590000,,,,29.550,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-72.780000,,,,36.773,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-72.810000,,,,38.967,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-72.990000,,,,33.118,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-73.690000,,,,27.722,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-75.650000,,,,30.477,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-74.900000,,,,14.829,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-72.540000,,,,45.817,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-72.560000,,,,30.870,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-72.620000,,,,27.400,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-72.480000,,,,28.094,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-72.680000,,,,35.246,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-78.380000,,,,25.294,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-73.760000,,,,,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-72.780000,,,,28.579,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-72.740000,,,,34.373,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-72.680000,,,,33.565,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-72.450000,,,,28.426,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-72.010000,,,,35.071,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-72.170000,,,,34.229,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-72.670000,,,,32.038,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-73.530000,,,,37.564,LTE 3CA,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Complete,[Tool] Voice - Call Result : Complete,,,,,
,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Release Call Request,,,,,
,,,,,,,,,,,,,,,,,,,,[UE]   Voice - Release Call Success,,,,,
,,,,,,,,,,,,UL,BYE,,,,,,,,,,,,
,,,,,,,,,,,,DL,,200 OK,BYE,,,,,,,,,,
,,,432,-73.380000,,,,48.984,,,,,,,,,,,,,1,,,,
,752,-79.200000,,,,,,83.481,NR SA,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,[UE]   Voice - Release Call Success,,,,,
,569,-84.170000,,,,,,17.619,NR SA,,,,,,,,,,,,,,,,
,569,-90.800000,,,,,,21.344,NR SA,,,,,,,,,,,,,,,,
,569,-88.920000,,,,,,14.415,NR SA,,,,,,,,,,,,,,,,
,569,-89.320000,,,,,,7.529,NR SA,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Incomplete,,,,,,
,,,,,,,,,,Download End Request,,,,,,,,,,,,,,,
,,,,,,,,,,Download Ended,,,,,,,,,,,,,,,
,569,-91.540000,,,,,,8.784,NR SA,,,,,,,,,,,,,,,,
,569,-91.170000,,,,,,,,,,,,,,,,,,,,,,,
,569,-92.270000,,,,,,,,,,,,,,,,,,,,,,,
,569,-92.660000,,,,,,,,,,,,,,,,,,,,,,,
,569,-93.070000,,,,,,,,,,,,,,,,,,,,,,,
,569,-93.050000,,,,,,,,,,,,,,,,,,,,,,,
,569,-93.290000,,,,,,,,,,,,,,,,,,,,,,,
,569,-92.760000,,,,,,,,,,,,,,,,,,,,,,,
,569,-92.940000,,,,,,,,,,,,,,,,,,,,,,,
,569,-90.880000,,,,,,,,,,,,,,,,,,,,,,,
