[Call Test] [Misc] [Mobile] IMEI,[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[Call Test] [Voice or Video Call] Orig/Term,[Call Test] [VoNR VoLTE] [Duration] SIP Setup Duration (Invite~200OK),[Call Test] [Voice or Video Call] Result & Reason,[Call Test] [Throughput] Application DL TP,[General] Serving Network (In Traffic),[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Call Test] [KR PS-LTE] [SMS] [Timestamp] SIP Message,[Packet Data] [SIP] UL/DL,[Packet Data] [SIP] Request Method,[Packet Data] [SIP] Status,[Packet Data] [SIP] 200 OK - Method,[Call Test] [Voice or Video Call] Real Service,[Call Test] Call Type,[Call Test] Call Result,[Event] Total Call Result,[Event] Voice Call Event,[Event] [Event Occurrence Count] Call Completed #,[Event] [Event Occurrence Count] Outgoing Call Setup Fail #,[Event] [Event Occurrence Count] Call Dropped #,[Event] [Event Occurrence Count] Call Start #,[Call Test] [Voice or Video Call] [Duration] Traffic Duration (LoggingTool)
,,,,,,,,,,,,,,,,,,,,,,,,,
,272,-86.460000,,,,,,,,,,,,,,,,,,,,,,,
,272,-88.320000,,,,,,,,,,,,,,,,,,,,,,,
,272,-88.980000,,,,,,,,,,,,,,,,,,,,,,,
,272,-90.290000,,,,,,,,,,,,,,,,,,,,,,,
,272,-90.000000,,,,,,,,,,,,,,,,,,,,,,,
,272,-89.460000,,,,,,,,,,,,,,,,,,,,,,,
,272,-89.570000,,,,,,,,,,,,,,,,,,,,,,,
,272,-89.810000,,,,,,,,,,,,,,,,,,,,,,,
,272,-88.890000,,,,,,,,,,,,,,,,,,,,,,,
,272,-89.470000,,,,,,,,,,,,,,,,,,,,,,,
,272,-93.020000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Call Scheduling Start(Term),,,,,
,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Wait Page,,,,,
,272,-92.350000,,,,,,,,,,,,,,,,,,,,,,,
,272,-89.830000,,,,,,,,,,,,,,,,,,,,,,,
,272,-93.340000,,,,,,,,,,,,,,,,,,,,,,,
,272,-94.540000,,,,,,,,,,,,,,,,,,,,,,,
,272,-88.450000,,,,,,,,,,,,,,,,,,,,,,,
,272,-90.430000,,,,,,,,,,,,,,,,,,,,,,,
,272,-93.080000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,DL,INVITE,,,,,,,,,,,,
,,,,,,,,,,,,UL,,183 Session Progress,,,,,,,,,,,
,272,-89.410000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,DL,PRACK,,,,,,,,,,,,
,,,,,,,,,,,,UL,,200 OK,PRACK,,,,,,,,,,
,,,,,,,,,,,,UL,,180 Ringing,,,,,,,,,,,
,,,432,-81.080000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Answer Request,,,,,
,,,,,,,,,,,,UL,,200 OK,INVITE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,[UE] 1st Tx RTP,,,,,
,,,,,,,,,,,,,,,,,,,,[UE] 1st Tx RTP after SIP 200Ok,,,,,
,209,-86.500000,432,-81.730000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,DL,ACK,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,[UE] 1st Tx RTP after SIP ACK,,,,,
,,,,,,,,,,,,,,,,,,,,[UE]   Voice - Setup Success,,,,,
,,,,,,,,,,Download Start Request,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,[UE] 1st Rx RTP,,,,,
,,,,,,,,,,,,,,,,,,,,[UE] 1st Rx RTP after SIP 200Ok,,,,,
,,,,,,,,,,,,,,,,,,,,[UE] 1st Rx RTP after SIP ACK,,,,,
,,,,,,,,,,,,,,,,,,,,[UE] 1st Rx RTP after First Tx RTP,,,,,
,,,,,,,,,,,,,,,,,,,,[UE] 1st Tx RTP after First Rx RTP,,,,,
,,,,,,,,,,Download File Size Retrieved,,,,,,,,,,,,,,,
,,,,,,,,,,Download Started,,,,,,,,,,,,,,,
,,,432,-81.290000,,,,,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-82.910000,,,,,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-81.530000,,,,5.617,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-81.260000,,,,10.770,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-82.020000,,,,18.154,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-80.550000,,,,23.221,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-81.180000,,,,24.582,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-81.790000,,,,22.195,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-83.860000,,,,14.535,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-80.580000,,,,12.211,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-79.970000,,,,16.106,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-80.850000,,,,16.134,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-83.950000,,,,14.615,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-83.270000,,,,12.396,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-81.360000,,,,12.211,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-83.140000,,,,13.454,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-82.160000,,,,11.446,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-81.620000,,,,14.462,LTE 3CA,,,,,,,,,,,,,,,,
,,,432,-80.210000,,,,14.742,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-80.970000,,,,15.779,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-82.350000,,,,14.629,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-83.180000,,,,14.298,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-81.590000,,,,12.974,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-81.940000,,,,15.069,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-82.870000,,,,16.324,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-83.590000,,,,20.525,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-84.130000,,,,28.644,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-84.020000,,,,36.872,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-85.640000,,,,34.187,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-83.620000,,,,30.652,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,,,,,,,,,,DL,BYE,,,,,,,,,,,,
,,,,,,,,,,,,UL,,200 OK,BYE,,,,,,,,,,
,752,,432,-84.080000,,,,38.454,NR SA,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,[UE]   Voice - Release Call Success,,,,,
,,,,,,,,,,,,,,,,,,,Complete,[Tool] Voice - Call Result : Complete,,,,,
,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Release Call Request,,,,,
,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Answer Request,,,,,
,,,,,,,,,,,,,,,,,,,Incomplete,,,,,,
,,,,,,,,,,Download End Request,,,,,,,,,,,,,,,
,,,,,,,,,,Download Ended,,,,,,,,,,,,,,,
,752,-85.180000,,,,,,,NR SA,,,,,,,,,,,,1,,,,
,,,,,,,,,,,,,,,,,,,,[UE]   Voice - Release Call Success,,,,,
,752,-84.020000,,,,,,,,,,,,,,,,,,,,,,,
,752,-83.630000,,,,,,,,,,,,,,,,,,,,,,,
,752,-84.590000,,,,,,,,,,,,,,,,,,,,,,,
,752,-83.690000,,,,,,,,,,,,,,,,,,,,,,,
,752,-81.130000,,,,,,,,,,,,,,,,,,,,,,,
,752,-80.570000,,,,,,,,,,,,,,,,,,,,,,,
,752,-80.580000,,,,,,,,,,,,,,,,,,,,,,,
,752,-81.030000,,,,,,,,,,,,,,,,,,,,,,,
,752,-82.160000,,,,,,,,,,,,,,,,,,,,,,,
354877970012160,,,,,,,,,,,,,,,,,HTTP Download,Incomplete,,,,,,,
,752,-82.670000,,,,,,,,,,,,,,,,,,,,,,,
,752,-82.680000,,,,,,,,,,,,,,,,,,,,,,,
,752,-82.560000,,,,,,,,,,,,,,,,,,,,,,,
,752,-81.730000,,,,,,,,,,,,,,,,,,,,,,,
,752,-83.550000,,,,,,,,,,,,,,,,,,,,,,,
,752,-83.230000,,,,,,,,,,,,,,,,,,,,,,,
,752,-82.050000,,,,,,,,,,,,,,,,,,,,,,,
,752,-81.450000,,,,,,,,,,,,,,,,,,,,,,,
,752,-82.000000,,,,,,,,,,,,,,,,,,,,,,,
,752,-82.750000,,,,,,,,,,,,,,,,,,,,,,,
,752,-83.090000,,,,,,,,,,,,,,,,,,,,,,,
,752,-83.460000,,,,,,,,,,,,,,,,,,,,,,,
,752,-83.730000,,,,,,,,,,,,,,,,,,,,,,,
,752,-82.990000,,,,,,,,,,,,,,,,,,,,,,,
,752,-83.540000,,,,,,,,,,,,,,,,,,,,,,,
,752,-84.080000,,,,,,,,,,,,,,,,,,,,,,,
,752,-84.790000,,,,,,,,,,,,,,,,,,,,,,,
,752,-84.270000,,,,,,,,,,,,,,,,,,,,,,,
,752,-83.230000,,,,,,,,,,,,,,,,,,,,,,,
,752,-83.600000,,,,,,,,,,,,,,,,,,,,,,,
,752,-82.790000,,,,,,,,,,,,,,,,,,,,,,,
,752,-82.740000,,,,,,,,,,,,,,,,,,,,,,,
,752,-83.390000,,,,,,,,,,,,,,,,,,,,,,,
,752,-83.360000,,,,,,,,,,,,,,,,,,,,,,,
,752,-83.230000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,569,-90.670000,,,,,,,,,,,,,,,,,,,,,,,
,569,-90.540000,,,,,,,,,,,,,,,,,,,,,,,
,569,-88.210000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,569,-90.870000,,,,,,,,,,,,,,,,,,,,,,,
,569,-86.440000,,,,,,,,,,,,,,,,,,,,,,,
,569,-84.870000,,,,,,,,,,,,,,,,,,,,,,,
,569,-88.450000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,569,-87.490000,,,,,,,,,,,,,,,,,,,,,,,
,569,-87.920000,,,,,,,,,,,,,,,,,,,,,,,
,569,-87.440000,,,,,,,,,,,,,,,,,,,,,,,
,569,-86.730000,,,,,,,,,,,,,,,,,,,,,,,
,569,-85.780000,,,,,,,,,,,,,,,,,,,,,,,
,569,-87.890000,,,,,,,,,,,,,,,,,,,,,,,
,569,-87.600000,,,,,,,,,,,,,,,,,,,,,,,
,569,-86.160000,,,,,,,,,,,,,,,,,,,,,,,
,569,-88.590000,,,,,,,,,,,,,,,,,,,,,,,
,569,-90.790000,,,,,,,,,,,,,,,,,,,,,,,
,569,-91.040000,,,,,,,,,,,,,,,,,,,,,,,
,569,-91.320000,,,,,,,,,,,,,,,,,,,,,,,
,569,-91.370000,,,,,,,,,,,,,,,,,,,,,,,
,569,-91.920000,,,,,,,,,,,,,,,,,,,,,,,
,569,-90.860000,,,,,,,,,,,,,,,,,,,,,,,
,569,-89.790000,,,,,,,,,,,,,,,,,,,,,,,
,569,-90.710000,,,,,,,,,,,,,,,,,,,,,,,
,569,-89.460000,,,,,,,,,,,,,,,,,,,,,,,
,569,-87.810000,,,,,,,,,,,,,,,,,,,,,,,
,569,-87.020000,,,,,,,,,,,,,,,,,,,,,,,
,569,-88.310000,,,,,,,,,,,,,,,,,,,,,,,
,569,-87.350000,,,,,,,,,,,,,,,,,,,,,,,
,569,-87.630000,,,,,,,,,,,,,,,,,,,,,,,
,569,-87.770000,,,,,,,,,,,,,,,,,,,,,,,
,569,-85.840000,,,,,,,,,,,,,,,,,,,,,,,
,569,-87.560000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,272,-86.410000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,272,-89.640000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Release Call Request,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Call Scheduling End,,,,,
354877970012160,,,,,Termination,2.322500,Complete,,,,,,,,,EPSFB,Voice,Complete,,,,,,,31.338000
,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Release Call Request,,,,,
,272,-89.400000,,,,,,,,,,,,,,,,,,,,,,,
,272,-91.840000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Call Scheduling Start(Term),,,,,
,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Wait Page,,,,,
,272,-88.570000,,,,,,,,,,,,,,,,,,,,,,,
,272,-88.490000,,,,,,,,,,,,,,,,,,,,,,,
,272,-87.060000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,DL,INVITE,,,,,,,,,,,,
,,,,,,,,,,,,UL,,183 Session Progress,,,,,,,,,,,
,272,-85.430000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,DL,PRACK,,,,,,,,,,,,
,,,,,,,,,,,,UL,,200 OK,PRACK,,,,,,,,,,
,,,,,,,,,,,,UL,,180 Ringing,,,,,,,,,,,
,,,,,,,,,,,,DL,PRACK,,,,,,,,,,,,
,,,432,-81.360000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Answer Request,,,,,
,,,,,,,,,,,,UL,,200 OK,INVITE,,,,,,,,,,
,272,-89.380000,432,-85.230000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,[UE] 1st Tx RTP,,,,,
,,,,,,,,,,,,,,,,,,,,[UE] 1st Tx RTP after SIP 200Ok,,,,,
,,,,,,,,,,,,DL,ACK,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,[UE] 1st Tx RTP after SIP ACK,,,,,
,,,,,,,,,,,,,,,,,,,,[UE]   Voice - Setup Success,,,,,
,,,,,,,,,,,,,,,,,,,,[UE] 1st Rx RTP,,,,,
,,,,,,,,,,,,,,,,,,,,[UE] 1st Rx RTP after SIP 200Ok,,,,,
,,,,,,,,,,,,,,,,,,,,[UE] 1st Rx RTP after SIP ACK,,,,,
,,,,,,,,,,,,,,,,,,,,[UE] 1st Rx RTP after First Tx RTP,,,,,
,,,,,,,,,,,,,,,,,,,,[UE] 1st Tx RTP after First Rx RTP,,,,,
,,,432,-82.230000,,,,,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-81.650000,,,,,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-81.560000,,,,,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-81.590000,,,,,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,,,,,,,,Download Start Request,,,,,,,,,,,,,,,
,,,,,,,,,,Download File Size Retrieved,,,,,,,,,,,,,,,
,,,,,,,,,,Download Started,,,,,,,,,,,,,,,
,,,432,-80.900000,,,,,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-82.050000,,,,,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-82.310000,,,,6.239,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-80.790000,,,,11.087,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-80.720000,,,,8.424,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-80.750000,,,,11.087,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-80.890000,,,,12.003,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-82.630000,,,,9.122,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-82.300000,,,,5.161,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-81.110000,,,,6.995,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-80.820000,,,,6.918,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-81.340000,,,,7.998,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-82.550000,,,,9.090,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-81.090000,,,,6.846,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-80.440000,,,,7.526,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-79.850000,,,,8.555,LTE (20 MHz),,,,,,,,,,,,,,,,
