[Call Test] [Misc] [Mobile] IMEI,[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[Call Test] [Voice or Video Call] Orig/Term,[Call Test] [VoNR VoLTE] [Duration] SIP Setup Duration (Invite~200OK),[Call Test] [Voice or Video Call] Result & Reason,[Call Test] [Throughput] Application DL TP,[General] Serving Network (In Traffic),[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Call Test] [KR PS-LTE] [SMS] [Timestamp] SIP Message,[Packet Data] [SIP] UL/DL,[Packet Data] [SIP] Request Method,[Packet Data] [SIP] Status,[Packet Data] [SIP] 200 OK - Method,[Call Test] [Voice or Video Call] Real Service,[Call Test] Call Type,[Call Test] Call Result,[Event] Total Call Result,[Event] Voice Call Event,[Event] [Event Occurrence Count] Call Completed #,[Event] [Event Occurrence Count] Outgoing Call Setup Fail #,[Event] [Event Occurrence Count] Call Dropped #,[Event] [Event Occurrence Count] Call Start #,[Call Test] [Voice or Video Call] [Duration] Traffic Duration (LoggingTool)
,,,432,-79.490000,,,,5.663,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-79.650000,,,,5.543,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,,,,,,,,,,DL,BYE,,,,,,,,,,,,
,,,,,,,,,,,,UL,,200 OK,BYE,,,,,,,,,,
,752,-86.660000,432,-79.000000,,,,8.861,NR SA,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,[UE]   Voice - Release Call Success,,,,,
,,,,,,,,,,,,,,,,,,,Complete,[Tool] Voice - Call Result : Complete,,,,,
,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Release Call Request,,,,,
,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Answer Request,,,,,
,,,,,,,,,,,,,,,,,,,,[UE]   Voice - Release Call Success,,,,,
,752,-88.270000,,,,,,7.431,,,,,,,,,,,,,1,,,,
,744,-90.820000,,,,,,0.316,NR SA,,,,,,,,,,,,,,,,
,744,-90.390000,,,,,,13.662,NR SA,,,,,,,,,,,,,,,,
,744,-90.720000,,,,,,31.382,NR SA,,,,,,,,,,,,,,,,
,744,-89.450000,,,,,,33.358,NR SA,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Incomplete,,,,,,
,,,,,,,,,,Download End Request,,,,,,,,,,,,,,,
,,,,,,,,,,Download Ended,,,,,,,,,,,,,,,
,744,-89.560000,,,,,,34.984,NR SA,,,,,,,,,,,,,,,,
,744,-89.830000,,,,,,,,,,,,,,,,,,,,,,,
,744,-91.570000,,,,,,,,,,,,,,,,,,,,,,,
,744,-89.250000,,,,,,,,,,,,,,,,,,,,,,,
,744,-90.520000,,,,,,,,,,,,,,,,,,,,,,,
,744,-90.730000,,,,,,,,,,,,,,,,,,,,,,,
,744,-89.700000,,,,,,,,,,,,,,,,,,,,,,,
,744,-87.670000,,,,,,,,,,,,,,,,,,,,,,,
,744,-89.710000,,,,,,,,,,,,,,,,,,,,,,,
,744,-89.510000,,,,,,,,,,,,,,,,,,,,,,,
354877970012335,,,,,,,,,,,,,,,,,HTTP Download,Incomplete,,,,,,,
,744,-89.700000,,,,,,,,,,,,,,,,,,,,,,,
,744,-89.500000,,,,,,,,,,,,,,,,,,,,,,,
,744,-90.600000,,,,,,,,,,,,,,,,,,,,,,,
,744,-89.800000,,,,,,,,,,,,,,,,,,,,,,,
,744,-87.560000,,,,,,,,,,,,,,,,,,,,,,,
,744,-88.000000,,,,,,,,,,,,,,,,,,,,,,,
,744,-89.600000,,,,,,,,,,,,,,,,,,,,,,,
,744,-93.300000,,,,,,,,,,,,,,,,,,,,,,,
,569,-92.550000,,,,,,,,,,,,,,,,,,,,,,,
,569,-92.460000,,,,,,,,,,,,,,,,,,,,,,,
,569,-94.900000,,,,,,,,,,,,,,,,,,,,,,,
,569,-92.370000,,,,,,,,,,,,,,,,,,,,,,,
,569,-92.130000,,,,,,,,,,,,,,,,,,,,,,,
,569,-94.250000,,,,,,,,,,,,,,,,,,,,,,,
,209,-91.860000,,,,,,,,,,,,,,,,,,,,,,,
,209,-89.770000,,,,,,,,,,,,,,,,,,,,,,,
,209,-91.240000,,,,,,,,,,,,,,,,,,,,,,,
,209,-93.700000,,,,,,,,,,,,,,,,,,,,,,,
,209,-91.930000,,,,,,,,,,,,,,,,,,,,,,,
,209,-91.800000,,,,,,,,,,,,,,,,,,,,,,,
,209,-92.120000,,,,,,,,,,,,,,,,,,,,,,,
,209,-93.540000,,,,,,,,,,,,,,,,,,,,,,,
,209,-93.920000,,,,,,,,,,,,,,,,,,,,,,,
,209,-92.360000,,,,,,,,,,,,,,,,,,,,,,,
,209,-93.790000,,,,,,,,,,,,,,,,,,,,,,,
,209,-92.310000,,,,,,,,,,,,,,,,,,,,,,,
,209,-91.820000,,,,,,,,,,,,,,,,,,,,,,,
,209,-94.420000,,,,,,,,,,,,,,,,,,,,,,,
,209,-91.340000,,,,,,,,,,,,,,,,,,,,,,,
,209,-90.100000,,,,,,,,,,,,,,,,,,,,,,,
,209,-92.630000,,,,,,,,,,,,,,,,,,,,,,,
,209,-94.100000,,,,,,,,,,,,,,,,,,,,,,,
,209,-91.080000,,,,,,,,,,,,,,,,,,,,,,,
,209,-89.740000,,,,,,,,,,,,,,,,,,,,,,,
,209,-87.980000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,209,-88.260000,,,,,,,,,,,,,,,,,,,,,,,
,209,-89.620000,,,,,,,,,,,,,,,,,,,,,,,
,209,-88.000000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,209,-87.910000,,,,,,,,,,,,,,,,,,,,,,,
,209,-88.560000,,,,,,,,,,,,,,,,,,,,,,,
,209,-87.780000,,,,,,,,,,,,,,,,,,,,,,,
,209,-88.440000,,,,,,,,,,,,,,,,,,,,,,,
,209,-89.370000,,,,,,,,,,,,,,,,,,,,,,,
,209,-89.780000,,,,,,,,,,,,,,,,,,,,,,,
,209,-89.520000,,,,,,,,,,,,,,,,,,,,,,,
,209,-88.960000,,,,,,,,,,,,,,,,,,,,,,,
,209,-88.440000,,,,,,,,,,,,,,,,,,,,,,,
,209,-88.450000,,,,,,,,,,,,,,,,,,,,,,,
,209,-88.290000,,,,,,,,,,,,,,,,,,,,,,,
,209,-89.220000,,,,,,,,,,,,,,,,,,,,,,,
,209,-90.390000,,,,,,,,,,,,,,,,,,,,,,,
,209,-90.810000,,,,,,,,,,,,,,,,,,,,,,,
,209,-92.300000,,,,,,,,,,,,,,,,,,,,,,,
,209,-91.750000,,,,,,,,,,,,,,,,,,,,,,,
,209,-91.760000,,,,,,,,,,,,,,,,,,,,,,,
,209,-90.590000,,,,,,,,,,,,,,,,,,,,,,,
,209,-90.840000,,,,,,,,,,,,,,,,,,,,,,,
,209,-91.470000,,,,,,,,,,,,,,,,,,,,,,,
,209,-92.180000,,,,,,,,,,,,,,,,,,,,,,,
,209,-92.730000,,,,,,,,,,,,,,,,,,,,,,,
,209,-92.350000,,,,,,,,,,,,,,,,,,,,,,,
,209,-89.830000,,,,,,,,,,,,,,,,,,,,,,,
,209,-89.670000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Release Call Request,,,,,
,209,-90.210000,,,,,,,,,,,,,,,,,,,,,,,
,209,-90.180000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Call Scheduling End,,,,,
354877970012335,,,,,Termination,2.787500,Complete,,,,,,,,,EPSFB,Voice,Complete,,,,,,,31.701000
,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Release Call Request,,,,,
,209,-90.750000,,,,,,,,,,,,,,,,,,,,,,,
,209,-92.010000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Call Scheduling Start(Term),,,,,
,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Wait Page,,,,,
,209,-95.850000,,,,,,,,,,,,,,,,,,,,,,,
,209,-94.000000,,,,,,,,,,,,,,,,,,,,,,,
,209,-93.810000,,,,,,,,,,,,,,,,,,,,,,,
,209,-92.080000,,,,,,,,,,,,,,,,,,,,,,,
,209,-91.940000,,,,,,,,,,,,,,,,,,,,,,,
,209,-93.000000,,,,,,,,,,,,,,,,,,,,,,,
,209,-91.820000,,,,,,,,,,,,,,,,,,,,,,,
,209,-90.350000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,DL,INVITE,,,,,,,,,,,,
,,,,,,,,,,,,UL,,183 Session Progress,,,,,,,,,,,
,209,-90.930000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Download Start Request,,,,,,,,,,,,,,,
,,,,,,,,,,,,DL,PRACK,,,,,,,,,,,,
,,,,,,,,,,,,UL,,200 OK,PRACK,,,,,,,,,,
,,,,,,,,,,,,UL,,180 Ringing,,,,,,,,,,,
,209,,432,-80.540000,,,,,NR NSA,,,,,,,,,,,,,,,,
,,,,,,,,,,Download File Size Retrieved,,,,,,,,,,,,,,,
,,,,,,,,,,Download Started,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Answer Request,,,,,
,,,,,,,,,,,,UL,,200 OK,INVITE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,[UE] 1st Tx RTP,,,,,
,,,,,,,,,,,,,,,,,,,,[UE] 1st Tx RTP after SIP 200Ok,,,,,
,,,,,,,,,,,,DL,ACK,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,[UE] 1st Tx RTP after SIP ACK,,,,,
,,,,,,,,,,,,,,,,,,,,[UE]   Voice - Setup Success,,,,,
,272,-88.340000,432,-81.690000,,,,,NR NSA,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,[UE] 1st Rx RTP,,,,,
,,,,,,,,,,,,,,,,,,,,[UE] 1st Rx RTP after SIP 200Ok,,,,,
,,,,,,,,,,,,,,,,,,,,[UE] 1st Rx RTP after SIP ACK,,,,,
,,,,,,,,,,,,,,,,,,,,[UE] 1st Rx RTP after First Tx RTP,,,,,
,,,,,,,,,,,,,,,,,,,,[UE] 1st Tx RTP after First Rx RTP,,,,,
,,,432,-81.990000,,,,,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-83.160000,,,,4.908,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-81.560000,,,,6.634,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-81.540000,,,,6.344,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-81.560000,,,,7.264,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-81.660000,,,,8.555,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-83.010000,,,,8.184,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-82.180000,,,,5.980,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-81.700000,,,,5.854,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-82.000000,,,,5.920,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-82.510000,,,,8.140,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-81.790000,,,,7.267,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-81.300000,,,,5.876,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-81.070000,,,,11.993,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-81.390000,,,,8.173,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-81.220000,,,,9.144,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-80.990000,,,,7.420,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-80.970000,,,,8.293,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-81.080000,,,,7.442,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-81.090000,,,,7.780,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-81.190000,,,,8.610,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-81.070000,,,,8.828,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-82.710000,,,,9.723,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-84.080000,,,,9.777,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-82.680000,,,,8.337,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-83.800000,,,,8.610,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-81.500000,,,,12.253,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-82.030000,,,,18.951,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-80.410000,,,,28.753,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,432,-80.790000,,,,24.159,LTE (20 MHz),,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Incomplete,,,,,,
,,,,,,,,,,Download End Request,,,,,,,,,,,,,,,
,,,,,,,,,,Download Ended,,,,,,,,,,,,,,,
,,,,,,,,,,,,DL,BYE,,,,,,,,,,,,
,,,,,,,,,,,,UL,,200 OK,BYE,,,,,,,,,,
,752,-88.320000,432,-81.660000,,,,30.586,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,[UE]   Voice - Release Call Success,,,,,
,,,,,,,,,,,,,,,,,,,Complete,[Tool] Voice - Call Result : Complete,,,,,
,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Release Call Request,,,,,
,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Answer Request,,,,,
,,,,,,,,,,,,,,,,,,,,[UE]   Voice - Release Call Success,,,,,
,752,-88.670000,,,,,,,,,,,,,,,,,,,1,,,,
,752,-87.790000,,,,,,,,,,,,,,,,,,,,,,,
,752,-87.020000,,,,,,,,,,,,,,,,,,,,,,,
,752,-86.600000,,,,,,,,,,,,,,,,,,,,,,,
,752,-87.240000,,,,,,,,,,,,,,,,,,,,,,,
,752,-87.290000,,,,,,,,,,,,,,,,,,,,,,,
,752,-86.320000,,,,,,,,,,,,,,,,,,,,,,,
,752,-85.550000,,,,,,,,,,,,,,,,,,,,,,,
354877970012335,,,,,,,,,,,,,,,,,HTTP Download,Incomplete,,,,,,,
,752,-86.050000,,,,,,,,,,,,,,,,,,,,,,,
,752,-86.400000,,,,,,,,,,,,,,,,,,,,,,,
,752,-85.660000,,,,,,,,,,,,,,,,,,,,,,,
,752,-86.580000,,,,,,,,,,,,,,,,,,,,,,,
,752,-86.060000,,,,,,,,,,,,,,,,,,,,,,,
,752,-85.600000,,,,,,,,,,,,,,,,,,,,,,,
,752,-86.820000,,,,,,,,,,,,,,,,,,,,,,,
,752,-87.570000,,,,,,,,,,,,,,,,,,,,,,,
,752,-85.460000,,,,,,,,,,,,,,,,,,,,,,,
,752,-84.510000,,,,,,,,,,,,,,,,,,,,,,,
,752,-84.310000,,,,,,,,,,,,,,,,,,,,,,,
,752,-86.380000,,,,,,,,,,,,,,,,,,,,,,,
,752,-86.140000,,,,,,,,,,,,,,,,,,,,,,,
,752,-85.530000,,,,,,,,,,,,,,,,,,,,,,,
,752,-86.010000,,,,,,,,,,,,,,,,,,,,,,,
,752,-84.450000,,,,,,,,,,,,,,,,,,,,,,,
,752,-82.980000,,,,,,,,,,,,,,,,,,,,,,,
,752,-85.160000,,,,,,,,,,,,,,,,,,,,,,,
,752,-84.260000,,,,,,,,,,,,,,,,,,,,,,,
,752,-84.360000,,,,,,,,,,,,,,,,,,,,,,,
,752,-83.660000,,,,,,,,,,,,,,,,,,,,,,,
,752,-83.560000,,,,,,,,,,,,,,,,,,,,,,,
,752,-83.840000,,,,,,,,,,,,,,,,,,,,,,,
,752,-83.330000,,,,,,,,,,,,,,,,,,,,,,,
,752,-83.600000,,,,,,,,,,,,,,,,,,,,,,,
,752,-84.140000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,209,-87.400000,,,,,,,,,,,,,,,,,,,,,,,
,209,-89.400000,,,,,,,,,,,,,,,,,,,,,,,
,209,-84.800000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,209,-84.840000,,,,,,,,,,,,,,,,,,,,,,,
,209,-85.020000,,,,,,,,,,,,,,,,,,,,,,,
,209,-85.050000,,,,,,,,,,,,,,,,,,,,,,,
,209,-85.350000,,,,,,,,,,,,,,,,,,,,,,,
,209,-85.550000,,,,,,,,,,,,,,,,,,,,,,,
,209,-86.090000,,,,,,,,,,,,,,,,,,,,,,,
,209,-91.300000,,,,,,,,,,,,,,,,,,,,,,,
,209,-87.240000,,,,,,,,,,,,,,,,,,,,,,,
,209,-85.640000,,,,,,,,,,,,,,,,,,,,,,,
,209,-86.410000,,,,,,,,,,,,,,,,,,,,,,,
,209,-89.560000,,,,,,,,,,,,,,,,,,,,,,,
,209,-86.440000,,,,,,,,,,,,,,,,,,,,,,,
,209,-86.130000,,,,,,,,,,,,,,,,,,,,,,,
,209,-85.580000,,,,,,,,,,,,,,,,,,,,,,,
,209,-85.630000,,,,,,,,,,,,,,,,,,,,,,,
,209,-85.850000,,,,,,,,,,,,,,,,,,,,,,,
,209,-85.210000,,,,,,,,,,,,,,,,,,,,,,,
,209,-85.190000,,,,,,,,,,,,,,,,,,,,,,,
,209,-85.610000,,,,,,,,,,,,,,,,,,,,,,,
,209,-85.460000,,,,,,,,,,,,,,,,,,,,,,,
,209,-85.430000,,,,,,,,,,,,,,,,,,,,,,,
,209,-86.720000,,,,,,,,,,,,,,,,,,,,,,,
,209,-88.730000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,209,-91.490000,,,,,,,,,,,,,,,,,,,,,,,
,209,-91.620000,,,,,,,,,,,,,,,,,,,,,,,
,209,-89.880000,,,,,,,,,,,,,,,,,,,,,,,
,209,-89.060000,,,,,,,,,,,,,,,,,,,,,,,
,209,-89.260000,,,,,,,,,,,,,,,,,,,,,,,
,209,-91.460000,,,,,,,,,,,,,,,,,,,,,,,
,209,-88.410000,,,,,,,,,,,,,,,,,,,,,,,
,209,-90.660000,,,,,,,,,,,,,,,,,,,,,,,
,209,-90.990000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Release Call Request,,,,,
,209,-86.300000,,,,,,,,,,,,,,,,,,,,,,,
,209,-83.710000,,,,,,,,,,,,,,,,,,,,,,,
,209,-83.620000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Call Scheduling End,,,,,
354877970012335,,,,,Termination,1.831250,Complete,,,,,,,,,EPSFB,Voice,Complete,,,,,,,31.121000
,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Release Call Request,,,,,
,209,-87.490000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Call Scheduling Start(Term),,,,,
,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Wait Page,,,,,
,209,-89.990000,,,,,,,,,,,,,,,,,,,,,,,
,209,-87.640000,,,,,,,,,,,,,,,,,,,,,,,
,209,-91.130000,,,,,,,,,,,,,,,,,,,,,,,
,209,-90.010000,,,,,,,,,,,,,,,,,,,,,,,
,209,-91.660000,,,,,,,,,,,,,,,,,,,,,,,
,209,-86.710000,,,,,,,,,,,,,,,,,,,,,,,
,209,-87.060000,,,,,,,,,,,,,,,,,,,,,,,
,209,-88.430000,,,,,,,,,,,,,,,,,,,,,,,
,209,-90.160000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,DL,INVITE,,,,,,,,,,,,
,,,,,,,,,,,,UL,,183 Session Progress,,,,,,,,,,,
,209,-86.840000,432,-79.960000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Download Start Request,,,,,,,,,,,,,,,
,,,,,,,,,,,,DL,PRACK,,,,,,,,,,,,
,,,,,,,,,,,,UL,,200 OK,PRACK,,,,,,,,,,
,,,,,,,,,,,,UL,,180 Ringing,,,,,,,,,,,
,,,,,,,,,,Download File Size Retrieved,,,,,,,,,,,,,,,
,,,,,,,,,,Download Started,,,,,,,,,,,,,,,
,569,-97.800000,432,-83.380000,,,,,NR NSA,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,[Tool] Voice - Answer Request,,,,,
,,,,,,,,,,,,UL,,200 OK,INVITE,,,,,,,,,,
,209,-94.170000,432,-83.050000,,,,,NR NSA,,,,,,,,,,,,,,,,
,,,,,,,,,,,,DL,ACK,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,[UE]   Voice - Setup Success,,,,,
,,,,,,,,,,,,,,,,,,,,[UE] 1st Tx RTP,,,,,
,,,,,,,,,,,,,,,,,,,,[UE] 1st Tx RTP after SIP 200Ok,,,,,
,,,,,,,,,,,,,,,,,,,,[UE] 1st Tx RTP after SIP ACK,,,,,
,,,,,,,,,,,,,,,,,,,,[UE] 1st Rx RTP,,,,,
,,,,,,,,,,,,,,,,,,,,[UE] 1st Rx RTP after SIP 200Ok,,,,,
